proximity_id,ocean_proximity
11371,NEAR BAY
11372,NEAR BAY
11373,NEAR BAY
11374,NEAR BAY
11375,NEAR BAY
11376,NEAR BAY
11377,NEAR BAY
11378,NEAR BAY
11379,NEAR BAY
11380,NEAR BAY
11381,NEAR BAY
11382,NEAR BAY
11383,NEAR BAY
11384,NEAR BAY
11385,NEAR BAY
11386,NEAR BAY
11387,NEAR BAY
11388,NEAR BAY
11389,NEAR BAY
11390,NEAR BAY
11391,NEAR BAY
11392,NEAR BAY
11393,NEAR BAY
11394,NEAR BAY
11395,NEAR BAY
11396,NEAR BAY
11397,NEAR BAY
11398,NEAR BAY
11399,NEAR BAY
11400,NEAR BAY
11401,NEAR BAY
11402,NEAR BAY
11403,NEAR BAY
11404,NEAR BAY
11405,NEAR BAY
11406,NEAR BAY
11407,NEAR BAY
11408,NEAR BAY
11409,NEAR BAY
11410,NEAR BAY
11411,NEAR BAY
11412,NEAR BAY
11413,NEAR BAY
11414,NEAR BAY
11415,NEAR BAY
11416,NEAR BAY
11417,NEAR BAY
11418,NEAR BAY
11419,NEAR BAY
11420,NEAR BAY
11421,NEAR BAY
11422,NEAR BAY
11423,NEAR BAY
11424,NEAR BAY
11425,NEAR BAY
11426,NEAR BAY
11427,NEAR BAY
11428,NEAR BAY
11429,NEAR BAY
11430,NEAR BAY
11431,NEAR BAY
11432,NEAR BAY
11433,NEAR BAY
11434,NEAR BAY
11435,NEAR BAY
11436,NEAR BAY
11437,NEAR BAY
11438,INLAND
11439,INLAND
11440,NEAR BAY
11441,NEAR BAY
11442,NEAR BAY
11443,INLAND
11444,INLAND
11445,INLAND
11446,INLAND
11447,INLAND
11448,INLAND
11449,NEAR BAY
11450,NEAR BAY
11451,INLAND
11452,INLAND
11453,INLAND
11454,INLAND
11455,INLAND
11456,INLAND
11457,INLAND
11458,INLAND
11459,INLAND
11460,INLAND
11461,INLAND
11462,INLAND
11463,INLAND
11464,INLAND
11465,INLAND
11466,INLAND
11467,INLAND
11468,INLAND
11469,INLAND
11470,INLAND
11471,INLAND
11472,NEAR BAY
11473,NEAR BAY
11474,NEAR BAY
11475,NEAR BAY
11476,NEAR BAY
11477,NEAR BAY
11478,NEAR BAY
11479,NEAR BAY
11480,NEAR BAY
11481,NEAR BAY
11482,NEAR BAY
11483,NEAR BAY
11484,NEAR BAY
11485,NEAR BAY
11486,NEAR BAY
11487,NEAR BAY
11488,NEAR BAY
11489,NEAR BAY
11490,NEAR BAY
11491,NEAR BAY
11492,NEAR BAY
11493,NEAR BAY
11494,NEAR BAY
11495,NEAR BAY
11496,NEAR BAY
11497,NEAR BAY
11498,INLAND
11499,NEAR BAY
11500,NEAR BAY
11501,NEAR BAY
11502,NEAR BAY
11503,NEAR BAY
11504,NEAR BAY
11505,NEAR BAY
11506,NEAR BAY
11507,NEAR BAY
11508,NEAR BAY
11509,NEAR BAY
11510,NEAR BAY
11511,NEAR BAY
11512,NEAR BAY
11513,NEAR BAY
11514,NEAR BAY
11515,NEAR BAY
11516,NEAR BAY
11517,NEAR BAY
11518,NEAR BAY
11519,NEAR BAY
11520,NEAR BAY
11521,NEAR BAY
11522,NEAR BAY
11523,NEAR BAY
11524,NEAR BAY
11525,NEAR BAY
11526,NEAR BAY
11527,NEAR BAY
11528,NEAR BAY
11529,NEAR BAY
11530,NEAR BAY
11531,NEAR BAY
11532,NEAR BAY
11533,NEAR BAY
11534,NEAR BAY
11535,NEAR BAY
11536,NEAR BAY
11537,NEAR BAY
11538,NEAR BAY
11539,NEAR BAY
11540,NEAR BAY
11541,NEAR BAY
11542,NEAR BAY
11543,<1H OCEAN
11544,<1H OCEAN
11545,<1H OCEAN
11546,<1H OCEAN
11547,<1H OCEAN
11548,<1H OCEAN
11549,<1H OCEAN
11550,<1H OCEAN
11551,<1H OCEAN
11552,<1H OCEAN
11553,<1H OCEAN
11554,<1H OCEAN
11555,<1H OCEAN
11556,<1H OCEAN
11557,<1H OCEAN
11558,<1H OCEAN
11559,<1H OCEAN
11560,<1H OCEAN
11561,<1H OCEAN
11562,<1H OCEAN
11563,<1H OCEAN
11564,<1H OCEAN
11565,<1H OCEAN
11566,<1H OCEAN
11567,<1H OCEAN
11568,<1H OCEAN
11569,<1H OCEAN
11570,<1H OCEAN
11571,NEAR BAY
11572,NEAR BAY
11573,<1H OCEAN
11574,<1H OCEAN
11575,NEAR BAY
11576,<1H OCEAN
11577,<1H OCEAN
11578,NEAR BAY
11579,NEAR BAY
11580,NEAR BAY
11581,NEAR BAY
11582,NEAR BAY
11583,<1H OCEAN
11584,INLAND
11585,INLAND
11586,<1H OCEAN
11587,INLAND
11588,<1H OCEAN
11589,<1H OCEAN
11590,<1H OCEAN
11591,NEAR BAY
11592,NEAR BAY
11593,NEAR BAY
11594,NEAR BAY
11595,NEAR BAY
11596,NEAR BAY
11597,NEAR BAY
11598,NEAR BAY
11599,NEAR BAY
11600,NEAR BAY
11601,NEAR BAY
11602,NEAR BAY
11603,NEAR BAY
11604,NEAR BAY
11605,NEAR BAY
11606,NEAR BAY
11607,NEAR BAY
11608,NEAR BAY
11609,NEAR BAY
11610,NEAR BAY
11611,NEAR BAY
11612,NEAR BAY
11613,NEAR BAY
11614,NEAR BAY
11615,NEAR BAY
11616,NEAR BAY
11617,NEAR BAY
11618,NEAR BAY
11619,NEAR BAY
11620,NEAR BAY
11621,NEAR BAY
11622,NEAR BAY
11623,NEAR BAY
11624,NEAR BAY
11625,NEAR BAY
11626,NEAR BAY
11627,NEAR BAY
11628,NEAR BAY
11629,NEAR BAY
11630,NEAR BAY
11631,NEAR BAY
11632,NEAR BAY
11633,NEAR BAY
11634,NEAR BAY
11635,NEAR BAY
11636,NEAR BAY
11637,NEAR BAY
11638,NEAR BAY
11639,NEAR BAY
11640,NEAR BAY
11641,INLAND
11642,INLAND
11643,INLAND
11644,INLAND
11645,INLAND
11646,INLAND
11647,INLAND
11648,INLAND
11649,INLAND
11650,INLAND
11651,INLAND
11652,INLAND
11653,INLAND
11654,NEAR BAY
11655,NEAR BAY
11656,INLAND
11657,INLAND
11658,INLAND
11659,INLAND
11660,INLAND
11661,INLAND
11662,INLAND
11663,INLAND
11664,INLAND
11665,INLAND
11666,NEAR BAY
11667,NEAR BAY
11668,NEAR BAY
11669,NEAR BAY
11670,NEAR BAY
11671,NEAR BAY
11672,NEAR BAY
11673,NEAR BAY
11674,NEAR BAY
11675,NEAR BAY
11676,NEAR BAY
11677,NEAR BAY
11678,NEAR BAY
11679,NEAR BAY
11680,NEAR BAY
11681,NEAR BAY
11682,NEAR BAY
11683,NEAR BAY
11684,NEAR BAY
11685,NEAR BAY
11686,NEAR BAY
11687,NEAR BAY
11688,NEAR BAY
11689,NEAR BAY
11690,NEAR BAY
11691,NEAR BAY
11692,NEAR BAY
11693,NEAR BAY
11694,NEAR BAY
11695,NEAR BAY
11696,NEAR BAY
11697,NEAR BAY
11698,NEAR BAY
11699,NEAR BAY
11700,NEAR BAY
11701,NEAR BAY
11702,NEAR BAY
11703,NEAR BAY
11704,NEAR BAY
11705,NEAR BAY
11706,NEAR BAY
11707,NEAR BAY
11708,NEAR BAY
11709,NEAR BAY
11710,NEAR BAY
11711,NEAR BAY
11712,NEAR BAY
11713,NEAR BAY
11714,NEAR BAY
11715,NEAR BAY
11716,NEAR BAY
11717,NEAR BAY
11718,NEAR BAY
11719,NEAR BAY
11720,NEAR BAY
11721,NEAR BAY
11722,NEAR BAY
11723,NEAR BAY
11724,NEAR BAY
11725,NEAR BAY
11726,NEAR BAY
11727,NEAR BAY
11728,NEAR BAY
11729,NEAR BAY
11730,NEAR BAY
11731,NEAR BAY
11732,NEAR BAY
11733,NEAR BAY
11734,NEAR BAY
11735,NEAR BAY
11736,NEAR BAY
11737,NEAR BAY
11738,NEAR BAY
11739,NEAR BAY
11740,NEAR BAY
11741,NEAR BAY
11742,NEAR BAY
11743,NEAR BAY
11744,NEAR BAY
11745,NEAR BAY
11746,NEAR BAY
11747,NEAR BAY
11748,NEAR BAY
11749,NEAR BAY
11750,NEAR BAY
11751,NEAR BAY
11752,NEAR BAY
11753,NEAR BAY
11754,NEAR BAY
11755,NEAR BAY
11756,NEAR BAY
11757,NEAR BAY
11758,NEAR BAY
11759,NEAR BAY
11760,NEAR BAY
11761,NEAR BAY
11762,NEAR BAY
11763,NEAR BAY
11764,NEAR BAY
11765,NEAR BAY
11766,NEAR BAY
11767,NEAR BAY
11768,NEAR BAY
11769,NEAR BAY
11770,NEAR BAY
11771,NEAR BAY
11772,NEAR BAY
11773,NEAR BAY
11774,NEAR BAY
11775,NEAR BAY
11776,NEAR BAY
11777,NEAR BAY
11778,NEAR BAY
11779,NEAR BAY
11780,NEAR BAY
11781,NEAR BAY
11782,NEAR BAY
11783,NEAR BAY
11784,NEAR BAY
11785,NEAR BAY
11786,NEAR BAY
11787,NEAR BAY
11788,NEAR BAY
11789,NEAR BAY
11790,NEAR BAY
11791,NEAR BAY
11792,NEAR BAY
11793,NEAR BAY
11794,NEAR BAY
11795,NEAR BAY
11796,NEAR BAY
11797,NEAR BAY
11798,NEAR BAY
11799,NEAR BAY
11800,NEAR BAY
11801,NEAR BAY
11802,NEAR BAY
11803,NEAR BAY
11804,NEAR BAY
11805,NEAR BAY
11806,NEAR BAY
11807,NEAR BAY
11808,NEAR BAY
11809,NEAR BAY
11810,NEAR BAY
11811,NEAR BAY
11812,NEAR BAY
11813,NEAR BAY
11814,NEAR BAY
11815,NEAR BAY
11816,NEAR BAY
11817,NEAR BAY
11818,NEAR BAY
11819,NEAR BAY
11820,NEAR BAY
11821,NEAR BAY
11822,NEAR BAY
11823,NEAR BAY
11824,NEAR BAY
11825,NEAR BAY
11826,NEAR BAY
11827,NEAR BAY
11828,NEAR BAY
11829,NEAR BAY
11830,NEAR BAY
11831,NEAR BAY
11832,NEAR BAY
11833,NEAR BAY
11834,NEAR BAY
11835,NEAR BAY
11836,NEAR BAY
11837,NEAR BAY
11838,NEAR BAY
11839,NEAR BAY
11840,NEAR BAY
11841,NEAR BAY
11842,NEAR BAY
11843,NEAR BAY
11844,NEAR BAY
11845,NEAR BAY
11846,NEAR BAY
11847,NEAR BAY
11848,NEAR BAY
11849,NEAR BAY
11850,NEAR BAY
11851,NEAR OCEAN
11852,NEAR OCEAN
11853,NEAR OCEAN
11854,NEAR OCEAN
11855,NEAR OCEAN
11856,NEAR OCEAN
11857,NEAR OCEAN
11858,NEAR OCEAN
11859,NEAR OCEAN
11860,NEAR OCEAN
11861,NEAR OCEAN
11862,NEAR OCEAN
11863,NEAR OCEAN
11864,<1H OCEAN
11865,<1H OCEAN
11866,NEAR OCEAN
11867,INLAND
11868,INLAND
11869,INLAND
11870,INLAND
11871,INLAND
11872,INLAND
11873,INLAND
11874,INLAND
11875,INLAND
11876,INLAND
11877,INLAND
11878,INLAND
11879,INLAND
11880,INLAND
11881,INLAND
11882,INLAND
11883,INLAND
11884,INLAND
11885,INLAND
11886,INLAND
11887,INLAND
11888,INLAND
11889,INLAND
11890,INLAND
11891,INLAND
11892,INLAND
11893,INLAND
11894,INLAND
11895,INLAND
11896,INLAND
11897,INLAND
11898,INLAND
11899,INLAND
11900,INLAND
11901,INLAND
11902,INLAND
11903,INLAND
11904,INLAND
11905,INLAND
11906,INLAND
11907,INLAND
11908,INLAND
11909,INLAND
11910,INLAND
11911,INLAND
11912,INLAND
11913,INLAND
11914,INLAND
11915,INLAND
11916,INLAND
11917,INLAND
11918,INLAND
11919,INLAND
11920,INLAND
11921,INLAND
11922,INLAND
11923,INLAND
11924,INLAND
11925,INLAND
11926,INLAND
11927,INLAND
11928,INLAND
11929,INLAND
11930,INLAND
11931,INLAND
11932,INLAND
11933,INLAND
11934,INLAND
11935,INLAND
11936,INLAND
11937,INLAND
11938,INLAND
11939,INLAND
11940,INLAND
11941,INLAND
11942,INLAND
11943,INLAND
11944,INLAND
11945,INLAND
11946,INLAND
11947,INLAND
11948,INLAND
11949,INLAND
11950,INLAND
11951,INLAND
11952,INLAND
11953,INLAND
11954,INLAND
11955,INLAND
11956,INLAND
11957,INLAND
11958,INLAND
11959,INLAND
11960,INLAND
11961,INLAND
11962,INLAND
11963,INLAND
11964,INLAND
11965,INLAND
11966,INLAND
11967,INLAND
11968,INLAND
11969,INLAND
11970,INLAND
11971,INLAND
11972,INLAND
11973,INLAND
11974,INLAND
11975,INLAND
11976,INLAND
11977,INLAND
11978,INLAND
11979,INLAND
11980,INLAND
11981,INLAND
11982,INLAND
11983,INLAND
11984,INLAND
11985,INLAND
11986,INLAND
11987,INLAND
11988,INLAND
11989,INLAND
11990,INLAND
11991,INLAND
11992,INLAND
11993,INLAND
11994,INLAND
11995,INLAND
11996,INLAND
11997,INLAND
11998,INLAND
11999,INLAND
12000,INLAND
12001,INLAND
12002,INLAND
12003,INLAND
12004,INLAND
12005,INLAND
12006,INLAND
12007,INLAND
12008,INLAND
12009,INLAND
12010,INLAND
12011,INLAND
12012,INLAND
12013,INLAND
12014,INLAND
12015,INLAND
12016,INLAND
12017,INLAND
12018,INLAND
12019,INLAND
12020,INLAND
12021,INLAND
12022,INLAND
12023,INLAND
12024,INLAND
12025,INLAND
12026,INLAND
12027,INLAND
12028,INLAND
12029,INLAND
12030,INLAND
12031,INLAND
12032,INLAND
12033,INLAND
12034,INLAND
12035,INLAND
12036,INLAND
12037,INLAND
12038,INLAND
12039,INLAND
12040,INLAND
12041,INLAND
12042,INLAND
12043,INLAND
12044,INLAND
12045,INLAND
12046,INLAND
12047,INLAND
12048,INLAND
12049,INLAND
12050,INLAND
12051,INLAND
12052,INLAND
12053,INLAND
12054,INLAND
12055,INLAND
12056,INLAND
12057,INLAND
12058,INLAND
12059,INLAND
12060,INLAND
12061,INLAND
12062,INLAND
12063,INLAND
12064,INLAND
12065,INLAND
12066,INLAND
12067,INLAND
12068,INLAND
12069,INLAND
12070,INLAND
12071,INLAND
12072,INLAND
12073,INLAND
12074,INLAND
12075,INLAND
12076,INLAND
12077,INLAND
12078,INLAND
12079,INLAND
12080,INLAND
12081,INLAND
12082,INLAND
12083,INLAND
12084,INLAND
12085,INLAND
12086,INLAND
12087,INLAND
12088,INLAND
12089,INLAND
12090,INLAND
12091,INLAND
12092,INLAND
12093,INLAND
12094,INLAND
12095,INLAND
12096,INLAND
12097,INLAND
12098,INLAND
12099,INLAND
12100,INLAND
12101,INLAND
12102,INLAND
12103,INLAND
12104,INLAND
12105,INLAND
12106,INLAND
12107,INLAND
12108,INLAND
12109,INLAND
12110,INLAND
12111,INLAND
12112,INLAND
12113,INLAND
12114,INLAND
12115,INLAND
12116,INLAND
12117,INLAND
12118,INLAND
12119,INLAND
12120,INLAND
12121,INLAND
12122,INLAND
12123,INLAND
12124,INLAND
12125,INLAND
12126,INLAND
12127,INLAND
12128,INLAND
12129,INLAND
12130,INLAND
12131,INLAND
12132,INLAND
12133,INLAND
12134,INLAND
12135,INLAND
12136,INLAND
12137,INLAND
12138,INLAND
12139,INLAND
12140,INLAND
12141,INLAND
12142,INLAND
12143,INLAND
12144,INLAND
12145,INLAND
12146,INLAND
12147,INLAND
12148,INLAND
12149,INLAND
12150,INLAND
12151,INLAND
12152,INLAND
12153,INLAND
12154,INLAND
12155,INLAND
12156,INLAND
12157,INLAND
12158,INLAND
12159,INLAND
12160,INLAND
12161,INLAND
12162,INLAND
12163,INLAND
12164,INLAND
12165,INLAND
12166,INLAND
12167,INLAND
12168,INLAND
12169,INLAND
12170,INLAND
12171,INLAND
12172,INLAND
12173,INLAND
12174,INLAND
12175,INLAND
12176,INLAND
12177,INLAND
12178,INLAND
12179,INLAND
12180,INLAND
12181,INLAND
12182,INLAND
12183,INLAND
12184,INLAND
12185,INLAND
12186,INLAND
12187,INLAND
12188,INLAND
12189,INLAND
12190,INLAND
12191,INLAND
12192,INLAND
12193,INLAND
12194,INLAND
12195,INLAND
12196,INLAND
12197,INLAND
12198,INLAND
12199,INLAND
12200,INLAND
12201,INLAND
12202,INLAND
12203,INLAND
12204,INLAND
12205,INLAND
12206,INLAND
12207,INLAND
12208,INLAND
12209,INLAND
12210,INLAND
12211,INLAND
12212,INLAND
12213,INLAND
12214,INLAND
12215,INLAND
12216,INLAND
12217,INLAND
12218,INLAND
12219,INLAND
12220,INLAND
12221,INLAND
12222,INLAND
12223,INLAND
12224,INLAND
12225,INLAND
12226,INLAND
12227,INLAND
12228,INLAND
12229,INLAND
12230,INLAND
12231,INLAND
12232,INLAND
12233,INLAND
12234,INLAND
12235,INLAND
12236,INLAND
12237,INLAND
12238,INLAND
12239,INLAND
12240,INLAND
12241,INLAND
12242,INLAND
12243,INLAND
12244,INLAND
12245,INLAND
12246,INLAND
12247,INLAND
12248,INLAND
12249,INLAND
12250,INLAND
12251,INLAND
12252,INLAND
12253,INLAND
12254,INLAND
12255,INLAND
12256,INLAND
12257,INLAND
12258,INLAND
12259,INLAND
12260,INLAND
12261,INLAND
12262,INLAND
12263,INLAND
12264,INLAND
12265,INLAND
12266,INLAND
12267,INLAND
12268,INLAND
12269,INLAND
12270,INLAND
12271,INLAND
12272,INLAND
12273,INLAND
12274,INLAND
12275,INLAND
12276,INLAND
12277,INLAND
12278,INLAND
12279,INLAND
12280,INLAND
12281,INLAND
12282,INLAND
12283,INLAND
12284,INLAND
12285,INLAND
12286,INLAND
12287,INLAND
12288,INLAND
12289,INLAND
12290,INLAND
12291,INLAND
12292,INLAND
12293,INLAND
12294,INLAND
12295,INLAND
12296,INLAND
12297,INLAND
12298,INLAND
12299,INLAND
12300,INLAND
12301,INLAND
12302,INLAND
12303,INLAND
12304,INLAND
12305,INLAND
12306,INLAND
12307,INLAND
12308,INLAND
12309,INLAND
12310,INLAND
12311,INLAND
12312,INLAND
12313,INLAND
12314,INLAND
12315,INLAND
12316,INLAND
12317,INLAND
12318,INLAND
12319,INLAND
12320,INLAND
12321,INLAND
12322,INLAND
12323,INLAND
12324,INLAND
12325,INLAND
12326,INLAND
12327,INLAND
12328,INLAND
12329,INLAND
12330,INLAND
12331,INLAND
12332,INLAND
12333,INLAND
12334,INLAND
12335,INLAND
12336,INLAND
12337,INLAND
12338,INLAND
12339,INLAND
12340,INLAND
12341,INLAND
12342,INLAND
12343,INLAND
12344,INLAND
12345,INLAND
12346,INLAND
12347,INLAND
12348,INLAND
12349,INLAND
12350,INLAND
12351,INLAND
12352,INLAND
12353,INLAND
12354,INLAND
12355,INLAND
12356,INLAND
12357,INLAND
12358,INLAND
12359,INLAND
12360,INLAND
12361,INLAND
12362,INLAND
12363,INLAND
12364,INLAND
12365,INLAND
12366,INLAND
12367,INLAND
12368,INLAND
12369,INLAND
12370,INLAND
12371,INLAND
12372,INLAND
12373,INLAND
12374,INLAND
12375,INLAND
12376,INLAND
12377,INLAND
12378,INLAND
12379,INLAND
12380,INLAND
12381,INLAND
12382,INLAND
12383,INLAND
12384,INLAND
12385,INLAND
12386,INLAND
12387,INLAND
12388,INLAND
12389,INLAND
12390,INLAND
12391,INLAND
12392,INLAND
12393,INLAND
12394,INLAND
12395,INLAND
12396,INLAND
12397,INLAND
12398,INLAND
12399,INLAND
12400,INLAND
12401,INLAND
12402,INLAND
12403,INLAND
12404,INLAND
12405,INLAND
12406,INLAND
12407,INLAND
12408,INLAND
12409,INLAND
12410,INLAND
12411,INLAND
12412,INLAND
12413,INLAND
12414,INLAND
12415,INLAND
12416,INLAND
12417,INLAND
12418,INLAND
12419,INLAND
12420,INLAND
12421,INLAND
12422,INLAND
12423,INLAND
12424,INLAND
12425,INLAND
12426,INLAND
12427,INLAND
12428,INLAND
12429,INLAND
12430,INLAND
12431,INLAND
12432,INLAND
12433,INLAND
12434,INLAND
12435,INLAND
12436,INLAND
12437,INLAND
12438,INLAND
12439,INLAND
12440,INLAND
12441,INLAND
12442,INLAND
12443,INLAND
12444,INLAND
12445,INLAND
12446,INLAND
12447,INLAND
12448,INLAND
12449,INLAND
12450,INLAND
12451,INLAND
12452,INLAND
12453,INLAND
12454,INLAND
12455,INLAND
12456,INLAND
12457,INLAND
12458,INLAND
12459,INLAND
12460,INLAND
12461,INLAND
12462,INLAND
12463,INLAND
12464,INLAND
12465,INLAND
12466,INLAND
12467,INLAND
12468,INLAND
12469,INLAND
12470,INLAND
12471,INLAND
12472,INLAND
12473,INLAND
12474,INLAND
12475,INLAND
12476,INLAND
12477,INLAND
12478,INLAND
12479,INLAND
12480,INLAND
12481,INLAND
12482,INLAND
12483,INLAND
12484,INLAND
12485,INLAND
12486,INLAND
12487,INLAND
12488,INLAND
12489,INLAND
12490,INLAND
12491,INLAND
12492,INLAND
12493,INLAND
12494,INLAND
12495,INLAND
12496,INLAND
12497,INLAND
12498,INLAND
12499,INLAND
12500,INLAND
12501,INLAND
12502,INLAND
12503,INLAND
12504,INLAND
12505,INLAND
12506,INLAND
12507,INLAND
12508,INLAND
12509,INLAND
12510,INLAND
12511,INLAND
12512,INLAND
12513,INLAND
12514,INLAND
12515,INLAND
12516,INLAND
12517,INLAND
12518,INLAND
12519,INLAND
12520,INLAND
12521,INLAND
12522,INLAND
12523,INLAND
12524,INLAND
12525,INLAND
12526,INLAND
12527,INLAND
12528,INLAND
12529,INLAND
12530,INLAND
12531,INLAND
12532,INLAND
12533,INLAND
12534,INLAND
12535,INLAND
12536,INLAND
12537,INLAND
12538,INLAND
12539,NEAR OCEAN
12540,NEAR OCEAN
12541,NEAR OCEAN
12542,NEAR OCEAN
12543,NEAR OCEAN
12544,NEAR OCEAN
12545,NEAR OCEAN
12546,NEAR OCEAN
12547,NEAR OCEAN
12548,NEAR OCEAN
12549,NEAR OCEAN
12550,NEAR OCEAN
12551,NEAR OCEAN
12552,NEAR OCEAN
12553,NEAR OCEAN
12554,NEAR OCEAN
12555,NEAR OCEAN
12556,NEAR OCEAN
12557,NEAR OCEAN
12558,NEAR OCEAN
12559,NEAR OCEAN
12560,NEAR OCEAN
12561,NEAR OCEAN
12562,NEAR OCEAN
12563,NEAR OCEAN
12564,NEAR OCEAN
12565,NEAR OCEAN
12566,NEAR OCEAN
12567,NEAR OCEAN
12568,NEAR OCEAN
12569,NEAR OCEAN
12570,NEAR OCEAN
12571,NEAR OCEAN
12572,NEAR OCEAN
12573,NEAR OCEAN
12574,NEAR OCEAN
12575,NEAR OCEAN
12576,NEAR OCEAN
12577,NEAR OCEAN
12578,NEAR OCEAN
12579,NEAR OCEAN
12580,NEAR OCEAN
12581,<1H OCEAN
12582,NEAR OCEAN
12583,NEAR OCEAN
12584,NEAR OCEAN
12585,NEAR OCEAN
12586,NEAR OCEAN
12587,NEAR OCEAN
12588,NEAR OCEAN
12589,NEAR OCEAN
12590,NEAR OCEAN
12591,NEAR OCEAN
12592,NEAR OCEAN
12593,NEAR OCEAN
12594,NEAR OCEAN
12595,NEAR OCEAN
12596,<1H OCEAN
12597,NEAR OCEAN
12598,<1H OCEAN
12599,<1H OCEAN
12600,<1H OCEAN
12601,<1H OCEAN
12602,<1H OCEAN
12603,INLAND
12604,NEAR OCEAN
12605,NEAR OCEAN
12606,NEAR OCEAN
12607,NEAR OCEAN
12608,<1H OCEAN
12609,<1H OCEAN
12610,<1H OCEAN
12611,<1H OCEAN
12612,<1H OCEAN
12613,NEAR OCEAN
12614,NEAR OCEAN
12615,NEAR OCEAN
12616,NEAR OCEAN
12617,NEAR OCEAN
12618,NEAR OCEAN
12619,NEAR OCEAN
12620,NEAR OCEAN
12621,NEAR OCEAN
12622,NEAR OCEAN
12623,NEAR OCEAN
12624,NEAR OCEAN
12625,<1H OCEAN
12626,NEAR OCEAN
12627,NEAR OCEAN
12628,NEAR OCEAN
12629,NEAR OCEAN
12630,NEAR OCEAN
12631,NEAR OCEAN
12632,NEAR OCEAN
12633,NEAR OCEAN
12634,NEAR OCEAN
12635,NEAR OCEAN
12636,NEAR OCEAN
12637,NEAR OCEAN
12638,NEAR OCEAN
12639,NEAR OCEAN
12640,NEAR OCEAN
12641,<1H OCEAN
12642,<1H OCEAN
12643,<1H OCEAN
12644,INLAND
12645,<1H OCEAN
12646,<1H OCEAN
12647,<1H OCEAN
12648,<1H OCEAN
12649,<1H OCEAN
12650,<1H OCEAN
12651,<1H OCEAN
12652,<1H OCEAN
12653,<1H OCEAN
12654,NEAR OCEAN
12655,NEAR OCEAN
12656,NEAR OCEAN
12657,NEAR OCEAN
12658,NEAR OCEAN
12659,<1H OCEAN
12660,<1H OCEAN
12661,<1H OCEAN
12662,<1H OCEAN
12663,<1H OCEAN
12664,<1H OCEAN
12665,<1H OCEAN
12666,INLAND
12667,INLAND
12668,INLAND
12669,INLAND
12670,INLAND
12671,INLAND
12672,INLAND
12673,INLAND
12674,INLAND
12675,INLAND
12676,INLAND
12677,INLAND
12678,INLAND
12679,INLAND
12680,INLAND
12681,INLAND
12682,INLAND
12683,INLAND
12684,INLAND
12685,INLAND
12686,INLAND
12687,INLAND
12688,INLAND
12689,INLAND
12690,INLAND
12691,INLAND
12692,INLAND
12693,INLAND
12694,INLAND
12695,INLAND
12696,INLAND
12697,INLAND
12698,INLAND
12699,INLAND
12700,INLAND
12701,INLAND
12702,INLAND
12703,INLAND
12704,INLAND
12705,INLAND
12706,INLAND
12707,INLAND
12708,INLAND
12709,INLAND
12710,INLAND
12711,INLAND
12712,INLAND
12713,INLAND
12714,INLAND
12715,INLAND
12716,INLAND
12717,INLAND
12718,INLAND
12719,INLAND
12720,INLAND
12721,INLAND
12722,INLAND
12723,INLAND
12724,INLAND
12725,INLAND
12726,INLAND
12727,INLAND
12728,INLAND
12729,INLAND
12730,INLAND
12731,INLAND
12732,INLAND
12733,INLAND
12734,INLAND
12735,INLAND
12736,INLAND
12737,INLAND
12738,INLAND
12739,INLAND
12740,INLAND
12741,INLAND
12742,INLAND
12743,INLAND
12744,INLAND
12745,INLAND
12746,INLAND
12747,INLAND
12748,INLAND
12749,INLAND
12750,INLAND
12751,INLAND
12752,INLAND
12753,INLAND
12754,INLAND
12755,INLAND
12756,INLAND
12757,INLAND
12758,INLAND
12759,INLAND
12760,INLAND
12761,INLAND
12762,INLAND
12763,INLAND
12764,INLAND
12765,INLAND
12766,INLAND
12767,INLAND
12768,INLAND
12769,INLAND
12770,INLAND
12771,INLAND
12772,INLAND
12773,INLAND
12774,INLAND
12775,INLAND
12776,INLAND
12777,INLAND
12778,INLAND
12779,INLAND
12780,INLAND
12781,INLAND
12782,INLAND
12783,INLAND
12784,INLAND
12785,INLAND
12786,INLAND
12787,INLAND
12788,INLAND
12789,INLAND
12790,INLAND
12791,INLAND
12792,INLAND
12793,INLAND
12794,INLAND
12795,INLAND
12796,INLAND
12797,INLAND
12798,INLAND
12799,INLAND
12800,INLAND
12801,INLAND
12802,INLAND
12803,INLAND
12804,INLAND
12805,INLAND
12806,INLAND
12807,INLAND
12808,INLAND
12809,INLAND
12810,INLAND
12811,INLAND
12812,INLAND
12813,INLAND
12814,INLAND
12815,INLAND
12816,INLAND
12817,INLAND
12818,INLAND
12819,INLAND
12820,INLAND
12821,INLAND
12822,INLAND
12823,INLAND
12824,INLAND
12825,INLAND
12826,INLAND
12827,INLAND
12828,INLAND
12829,INLAND
12830,INLAND
12831,INLAND
12832,INLAND
12833,INLAND
12834,INLAND
12835,INLAND
12836,INLAND
12837,INLAND
12838,INLAND
12839,INLAND
12840,INLAND
12841,INLAND
12842,INLAND
12843,INLAND
12844,INLAND
12845,INLAND
12846,INLAND
12847,INLAND
12848,INLAND
12849,INLAND
12850,INLAND
12851,INLAND
12852,INLAND
12853,INLAND
12854,INLAND
12855,INLAND
12856,INLAND
12857,INLAND
12858,INLAND
12859,INLAND
12860,INLAND
12861,INLAND
12862,INLAND
12863,INLAND
12864,INLAND
12865,INLAND
12866,INLAND
12867,INLAND
12868,INLAND
12869,INLAND
12870,INLAND
