housing_id,housing_median_age,total_rooms,total_bedrooms,population,median_house_value,households,add_id
686,30,2341,500,1256,157100,485,AD686
687,18,1197,269,695,157800,279,AD687
688,45,1131,278,560,161700,237,AD688
689,33,1164,284,632,152100,289,AD689
690,24,3495,787,1849,144900,750,AD690
691,15,2488,617,1287,179900,538,AD691
692,14,2681,508,1580,179100,536,AD692
693,13,2495,635,1571,159900,579,AD693
694,25,1689,461,828,161400,443,AD694
695,5,1298,306,835,170400,338,AD695
696,12,2693,789,1765,137500,724,AD696
697,6,746,12,387,178400,161,AD697
698,8,2444,651,1562,155200,618,AD698
699,9,1472,310,768,160900,309,AD699
700,7,2227,560,1140,167300,472,AD700
701,3,200,25,83,340000,31,AD701
702,4,1283,194,485,431000,171,AD702
703,11,2445,590,1189,301100,573,AD703
704,1,1307,236,586,241900,249,AD704
705,41,3785,936,2240,162500,792,AD705
706,21,2031,357,867,299200,352,AD706
707,52,8299,1326,3827,315500,1288,AD707
708,42,7518,1279,3827,216800,1294,AD708
709,50,1815,426,1280,218100,431,AD709
710,40,5367,1207,2667,170300,1047,AD710
711,49,1167,370,253,275000,137,AD711
712,48,2607,682,1401,184100,607,AD712
713,51,493,168,233,160000,152,AD713
714,43,1252,305,673,175000,308,AD714
715,2,1382,353,704,197500,314,AD715
716,46,500,110,273,150000,120,AD716
717,26,2333,538,1120,205600,540,AD717
718,20,1834,463,1105,170300,467,AD718
719,17,1415,348,569,190900,293,AD719
720,36,1352,342,691,196900,324,AD720
721,19,2116,503,1109,174000,448,AD721
722,23,1976,481,1197,170200,465,AD722
723,38,1779,413,1061,180900,400,AD723
724,35,3659,897,2479,150500,903,AD724
725,10,1892,428,1162,167100,389,AD725
726,16,1958,484,1146,148900,448,AD726
727,27,1553,253,724,196400,267,AD727
728,39,2412,394,975,191100,375,AD728
729,31,2110,389,952,187500,370,AD729
730,29,2179,401,1159,180600,399,AD730
731,22,2457,445,1129,182800,422,AD731
732,37,2147,399,1175,179300,401,AD732
733,28,1676,340,924,179400,328,AD733
734,34,2976,518,1424,210300,538,AD734
735,32,3036,533,1366,192300,500,AD735
736,47,2472,398,1171,198100,390,AD736
737,44,1487,249,641,196200,243,AD737
738,30,2012,347,880,181600,332,AD738
739,18,3342,10,1635,186900,557,AD739
740,45,3156,534,1495,188300,543,AD740
741,33,1748,318,914,184000,317,AD741
742,24,3429,681,1798,184700,694,AD742
743,15,3592,703,1625,179900,665,AD743
744,14,1035,247,599,167200,224,AD744
745,13,3028,811,2037,165400,703,AD745
746,25,2431,655,1854,154000,603,AD746
747,5,2069,500,1408,153500,478,AD747
748,12,1340,313,766,135400,271,AD748
749,6,1160,259,725,158300,274,AD749
750,8,2015,318,1019,240700,340,AD750
751,9,3882,816,1830,180700,743,AD751
752,7,3239,671,1469,230600,616,AD752
753,3,2932,739,1198,210800,624,AD753
754,4,2104,409,1039,165300,394,AD754
755,11,1694,251,690,254200,242,AD755
756,1,3000,419,1155,332600,415,AD756
757,17,2419,348,1066,350000,384,AD757
758,41,2280,610,1255,161200,587,AD758
759,21,5031,1168,2461,179300,1042,AD759
760,52,1547,372,1063,154300,356,AD760
761,42,3300,790,2181,161800,740,AD761
762,50,5018,1439,3069,161900,1299,AD762
763,40,1813,393,1093,165400,374,AD763
764,49,1997,436,1349,166600,437,AD764
765,48,901,191,599,149700,206,AD765
766,51,686,142,480,162100,149,AD766
767,43,1954,464,1293,152600,448,AD767
768,2,2630,722,1414,195200,634,AD768
769,46,1130,192,543,190600,184,AD769
770,26,1184,200,572,193800,194,AD770
771,20,656,115,342,200600,112,AD771
772,17,2544,643,2332,150000,603,AD772
773,36,1305,225,768,185300,234,AD773
774,19,1755,316,913,172700,299,AD774
775,23,2843,652,1726,174100,643,AD775
776,38,2538,494,1185,194400,501,AD776
777,35,1784,311,735,206700,278,AD777
778,10,1797,327,796,204500,319,AD778
779,16,410,76,252,175000,82,AD779
780,27,162,27,86,137500,25,AD780
781,39,9963,2031,5613,187200,1946,AD781
782,31,2361,458,1727,173600,467,AD782
783,29,862,167,407,163000,183,AD783
784,22,4335,808,2041,331600,734,AD784
785,37,1487,280,854,197600,301,AD785
786,28,3592,849,1907,197900,746,AD786
787,34,432,102,264,228100,77,AD787
788,32,1457,242,735,189500,249,AD788
789,47,1578,284,836,184200,292,AD789
790,44,2172,435,1377,180900,408,AD790
791,30,1340,245,789,172000,248,AD791
792,18,1116,199,662,177900,226,AD792
793,45,1885,307,853,173100,271,AD793
794,33,1180,212,664,172600,200,AD794
795,24,5267,1253,4065,182100,1113,AD795
796,15,1897,440,1109,179500,418,AD796
797,14,767,171,548,176000,185,AD797
798,13,691,127,431,192600,149,AD798
799,25,786,133,463,182700,160,AD799
800,5,5861,1516,5436,134900,1463,AD800
801,12,2784,723,2028,157600,693,AD801
802,6,4524,860,2426,190900,862,AD802
803,8,1468,304,1038,158200,282,AD803
804,9,1655,450,857,350000,430,AD804
805,7,1227,286,848,158200,291,AD805
806,3,1160,252,729,146100,220,AD806
807,4,952,172,369,226700,159,AD807
808,11,2072,352,1001,198700,350,AD808
809,1,2964,547,1472,221200,527,AD809
810,41,1032,173,453,208500,176,AD810
811,21,657,118,328,204200,134,AD811
812,52,1540,324,793,193200,302,AD812
813,42,1298,236,632,209500,204,AD813
814,50,1409,271,1002,164900,281,AD814
815,40,1383,259,808,161400,241,AD815
816,49,1151,216,727,187000,215,AD816
817,48,899,179,455,190400,185,AD817
818,51,1793,364,1534,156600,346,AD818
819,43,2485,518,1139,157300,550,AD819
820,2,1931,376,1175,168100,337,AD820
821,46,2329,465,1401,177600,453,AD821
822,26,6711,1374,3388,208900,1289,AD822
823,20,1939,356,841,169200,364,AD823
824,17,1642,346,705,163900,351,AD824
825,36,1619,293,1148,164700,310,AD825
826,19,517,108,391,156900,107,AD826
827,23,1570,274,992,168800,249,AD827
828,38,1213,221,790,174100,243,AD828
829,35,1826,309,1016,206500,313,AD829
830,10,2261,443,1039,203900,395,AD830
831,16,3666,711,2341,217000,703,AD831
832,27,1633,345,1382,159600,338,AD832
833,39,2155,522,1858,159800,437,AD833
834,31,1295,280,1156,154300,300,AD834
835,29,1295,295,1097,149600,328,AD835
836,22,1518,302,831,188600,268,AD836
837,37,3314,638,1873,238500,602,AD837
838,28,3009,497,1640,235300,514,AD838
839,34,2605,474,1568,261400,433,AD839
840,32,5159,832,3174,234400,817,AD840
841,47,1726,276,1186,231700,310,AD841
842,44,1816,365,1367,156300,355,AD842
843,30,2578,551,1680,222000,528,AD843
844,18,2576,418,1657,254400,410,AD844
845,45,1644,251,1033,244300,267,AD845
846,33,1606,240,1117,247000,268,AD846
847,24,3349,544,2003,236500,488,AD847
848,15,3475,686,2568,151400,653,AD848
849,14,1893,338,1461,213700,344,AD849
850,13,1727,302,1116,243600,273,AD850
851,25,6243,1273,3163,212500,1274,AD851
852,5,2077,383,1488,214700,389,AD852
853,12,1165,333,855,213200,319,AD853
854,6,4371,889,2530,256000,817,AD854
855,8,838,295,240,237500,149,AD855
856,9,3052,760,2097,178100,728,AD856
857,7,4313,717,2629,231800,721,AD857
858,3,385,94,295,147900,92,AD858
859,4,3046,678,2056,191700,628,AD859
860,11,4342,783,2172,247600,789,AD860
861,1,3575,597,1777,283500,559,AD861
862,41,4126,1031,2079,216900,975,AD862
863,21,2878,478,1276,282500,485,AD863
864,52,4405,717,2071,295600,688,AD864
865,42,16199,2993,8117,281800,2847,AD865
866,50,14917,2708,8012,269800,2606,AD866
867,40,5719,1064,3436,231200,1057,AD867
868,49,8647,1407,5019,318300,1379,AD868
869,48,8112,1376,4576,253400,1348,AD869
870,51,10648,1818,6075,278200,1797,AD870
871,43,1150,311,648,300000,245,AD871
872,2,14014,2861,7205,273500,2753,AD872
873,46,4332,857,2461,223400,829,AD873
874,26,1716,312,914,214500,316,AD874
875,20,4981,964,2841,220200,924,AD875
876,17,8444,1492,4446,240300,1491,AD876
877,36,3028,778,1531,158000,736,AD877
878,19,2068,532,1434,224200,495,AD878
879,23,1325,274,909,177200,267,AD879
880,38,2563,485,1174,216100,501,AD880
881,35,5505,1005,2641,269700,971,AD881
882,10,6462,1294,3288,231200,1235,AD882
883,16,3746,993,1606,162500,838,AD883
884,27,8918,1823,4518,254000,1772,AD884
885,39,1949,344,986,196200,322,AD885
886,31,4924,1247,3080,189400,1182,AD886
887,29,5133,1375,3386,220800,1339,AD887
888,22,6647,2098,4649,213800,1903,AD888
889,37,5674,748,2412,442900,714,AD889
890,28,10687,1540,4552,333400,1520,AD890
891,34,1354,192,596,352400,220,AD891
892,32,3715,526,1631,305300,538,AD892
893,47,2095,342,941,259600,304,AD893
894,44,3517,645,1724,248900,585,AD894
895,30,2537,382,1067,356000,410,AD895
896,18,5106,1207,2738,236000,1108,AD896
897,45,2215,475,1278,218800,492,AD897
898,33,2949,529,1538,228000,545,AD898
899,24,2375,652,1252,235900,586,AD899
900,15,2312,496,1344,203200,467,AD900
901,14,2277,420,1353,197000,413,AD901
902,13,2506,387,1273,236400,406,AD902
903,25,2829,566,1610,223200,540,AD903
904,5,3179,703,2142,222700,639,AD904
905,12,2332,371,1285,225000,404,AD905
906,6,3584,715,1673,240100,661,AD906
907,8,3046,507,1772,227900,516,AD907
908,9,2414,415,1106,268600,453,AD908
909,7,4133,744,2023,275100,749,AD909
910,3,2791,495,1276,256300,468,AD910
911,4,6103,1249,3026,332400,1134,AD911
912,11,2572,406,1128,287600,395,AD912
913,1,1910,371,852,298900,357,AD913
914,41,1890,303,889,287600,314,AD914
915,21,5405,939,2831,222200,923,AD915
916,52,3761,623,1776,232600,613,AD916
917,42,3333,511,1671,258300,504,AD917
918,50,4925,948,2530,230900,894,AD918
919,40,3994,764,2721,196900,763,AD919
920,49,5811,1125,3215,223500,1086,AD920
921,48,4211,741,2352,223900,734,AD921
922,51,5532,973,2855,243500,960,AD922
923,43,28258,3864,12203,451100,3701,AD923
924,2,4909,577,1981,500001,591,AD924
925,46,7441,1588,3571,193100,1466,AD925
926,26,4314,676,1972,264400,623,AD926
927,62,2016,322,1105,246900,357,AD927
928,41,5377,744,2759,337300,760,AD928
929,21,9167,1373,4319,284800,1404,AD929
930,52,3087,532,1597,217300,483,AD930
931,42,3170,532,1446,291700,515,AD931
932,50,2145,369,1285,223800,377,AD932
933,40,4209,731,2568,223100,703,AD933
934,49,4247,835,2357,211300,823,AD934
935,48,4458,922,2998,218500,890,AD935
936,51,407,97,307,156300,100,AD936
937,43,6483,1068,3526,248200,1060,AD937
938,2,1867,343,1213,186000,338,AD938
939,46,2918,672,1911,178200,639,AD939
940,26,2316,478,1524,190400,467,AD940
941,20,1240,264,719,210300,236,AD941
942,17,4458,856,3038,208000,870,AD942
943,36,1746,437,1268,183300,404,AD943
944,19,4572,712,2346,245700,709,AD944
945,23,4280,673,2216,242200,681,AD945
946,38,6352,1390,3223,181700,1316,AD946
947,35,7477,1576,2937,299400,1506,AD947
948,10,4638,716,2302,219500,687,AD948
949,16,4377,668,2038,231800,671,AD949
950,27,3816,637,1935,221300,642,AD950
951,39,2806,459,1453,213800,444,AD951
952,31,4822,845,2288,206000,805,AD952
953,29,6473,1027,2484,271100,970,AD953
954,22,8072,1050,3386,336500,1062,AD954
955,37,1280,209,512,315600,208,AD955
956,28,3166,424,1081,500001,400,AD956
957,34,3742,555,1590,285400,559,AD957
958,32,7397,1137,3126,323000,1115,AD958
959,47,1655,223,706,291900,219,AD959
960,44,2456,582,793,225600,456,AD960
961,30,2179,308,926,259600,299,AD961
962,18,1804,254,831,262900,260,AD962
963,45,3631,547,1700,257300,520,AD963
964,33,2876,423,1395,259200,427,AD964
965,24,7490,1207,3329,339700,1136,AD965
966,15,2234,270,854,337200,286,AD966
967,14,1898,239,734,334100,245,AD967
968,13,4070,624,1543,311500,577,AD968
969,25,2244,301,937,296900,324,AD969
970,5,2948,471,1181,247900,474,AD970
971,12,2034,288,852,300400,295,AD971
972,6,2130,273,876,332400,285,AD972
973,8,9540,1294,3926,389800,1229,AD973
974,9,2702,680,1360,233000,642,AD974
975,7,522,116,161,238500,102,AD975
976,3,775,134,315,233300,123,AD976
977,4,1565,464,769,231300,461,AD977
978,11,1309,184,514,475800,172,AD978
979,1,5519,833,2444,393200,825,AD979
980,41,4337,800,1813,247200,743,AD980
981,21,1812,294,853,229400,278,AD981
982,52,4719,741,1895,282500,742,AD982
983,42,4236,701,1833,300600,663,AD983
984,50,3634,664,1699,293200,640,AD984
985,40,1569,242,583,278500,214,AD985
986,49,13182,2074,4847,352900,1950,AD986
987,48,228,40,83,400000,42,AD987
988,51,127,23,51,375000,21,AD988
989,43,9621,1344,4389,313700,1391,AD989
990,2,6159,1510,2649,139300,1241,AD990
991,46,4290,554,1952,327500,576,AD991
992,26,1786,306,771,430600,279,AD992
993,20,404,74,144,125000,58,AD993
994,17,1671,352,729,450000,252,AD994
995,36,5608,1049,2595,200200,1067,AD995
996,19,12070,2220,5826,192400,2125,AD996
997,23,494,81,254,418800,85,AD997
998,38,5533,943,2474,216800,910,AD998
999,35,3956,639,2222,215500,662,AD999
1000,10,1906,351,802,227700,319,AD1000
1001,16,3433,711,1919,184400,709,AD1001
1002,27,1687,372,950,158400,372,AD1002
1003,39,2358,498,1157,174600,461,AD1003
1004,31,2853,588,1761,168400,572,AD1004
1005,29,6296,1082,3200,188400,1047,AD1005
1006,22,3980,736,1705,256700,679,AD1006
1007,37,2647,536,1422,183800,522,AD1007
1008,28,1755,299,702,183400,263,AD1008
1009,34,1864,357,1189,177500,349,AD1009
1010,32,1078,207,555,186900,197,AD1010
1011,47,20354,3493,8768,238900,3293,AD1011
1012,44,3112,872,1392,172500,680,AD1012
1013,30,495,112,277,179200,109,AD1013
1014,18,2157,418,929,204400,419,AD1014
1015,45,1501,299,629,209400,288,AD1015
1016,33,8068,1217,3489,264200,1259,AD1016
1017,24,3023,518,1225,350000,468,AD1017
1018,15,2211,344,1024,199800,321,AD1018
1019,14,2163,339,947,211000,346,AD1019
1020,13,1773,278,804,201100,269,AD1020
1021,25,1947,418,900,193000,354,AD1021
1022,5,14701,2210,6693,245000,2232,AD1022
1023,12,1364,282,338,117600,152,AD1023
1024,6,2061,465,573,97900,196,AD1024
1025,8,3045,543,202,140600,102,AD1025
1026,9,3545,702,946,120900,411,AD1026
1027,7,2944,558,1091,119000,466,AD1027
1028,3,1443,249,435,129200,181,AD1028
1029,4,2277,474,767,99100,356,AD1029
1030,11,1564,357,618,108900,277,AD1030
1031,1,4403,891,1103,111700,433,AD1031
1032,41,1133,254,495,68900,187,AD1032
1033,21,1001,195,369,96400,157,AD1033
1034,52,1783,337,638,116700,262,AD1034
1035,42,1521,309,607,123800,240,AD1035
1036,50,1374,297,657,97900,288,AD1036
1037,40,1391,246,546,129800,214,AD1037
1038,49,1473,265,597,121300,228,AD1038
1039,48,1248,234,529,107200,216,AD1039
1040,51,1748,322,4930,121900,287,AD1040
1041,43,3998,765,1614,113400,698,AD1041
1042,2,3471,653,1793,99100,600,AD1042
1043,46,2791,492,1187,103000,438,AD1043
1044,26,2084,449,834,114200,305,AD1044
1045,20,5654,1085,2237,144100,953,AD1045
1046,17,4221,816,1737,128600,743,AD1046
1047,36,1787,347,806,157200,306,AD1047
1048,19,2144,420,985,118500,381,AD1048
1049,23,1538,305,730,116700,267,AD1049
1050,38,3750,691,1444,134800,603,AD1050
1051,35,3267,614,1252,109900,566,AD1051
1052,10,1257,231,559,144300,213,AD1052
1053,16,1341,256,533,123600,242,AD1053
1054,27,9831,1921,4644,112600,1775,AD1054
1055,39,6010,1116,2710,107300,1149,AD1055
1056,31,7653,1578,3628,117800,1494,AD1056
1057,29,5273,1177,2446,89900,1199,AD1057
1058,22,2351,620,1215,102300,548,AD1058
1059,37,7254,1785,4030,87300,1667,AD1059
1060,28,10265,1860,4591,142600,1906,AD1060
1061,34,14631,3298,7517,153100,3262,AD1061
1062,32,1707,296,822,126600,297,AD1062
1063,47,1651,309,856,118300,293,AD1063
1064,44,1737,290,747,147000,265,AD1064
1065,30,568,127,267,78100,129,AD1065
1066,18,1139,265,623,85800,264,AD1066
1067,45,2901,689,1426,84500,632,AD1067
1068,33,444,80,1107,137500,98,AD1068
1069,24,3425,827,2469,88900,758,AD1069
1070,15,3494,843,1571,120200,784,AD1070
1071,14,4362,1053,2053,74500,1000,AD1071
1072,13,2976,599,1181,85100,560,AD1072
1073,25,3263,604,1290,130300,594,AD1073
1074,5,2551,378,1011,125200,374,AD1074
1075,12,7744,1375,3316,111400,1365,AD1075
1076,6,2236,372,974,97000,379,AD1076
1077,8,7212,1355,3264,122600,1264,AD1077
1078,9,5690,1189,2887,116300,1077,AD1078
1079,7,140,28,84,179200,29,AD1079
1080,3,2923,659,1371,85800,626,AD1080
1081,4,677,152,379,94800,154,AD1081
1082,11,502,100,311,200000,100,AD1082
1083,1,857,232,520,112500,198,AD1083
1084,41,1457,389,802,69000,342,AD1084
1085,21,957,263,513,55000,223,AD1085
1086,52,1741,401,753,77900,377,AD1086
1087,42,7272,1559,5022,98800,1524,AD1087
1088,50,1890,420,974,78700,383,AD1088
1089,40,5051,1054,2948,81300,980,AD1089
1090,49,2242,517,1160,60300,449,AD1090
1091,48,2978,694,1879,66300,679,AD1091
1092,51,1222,250,708,116700,281,AD1092
1093,43,5103,825,2456,159700,810,AD1093
1094,2,2741,451,1217,139200,437,AD1094
1095,46,1453,299,904,89600,286,AD1095
1096,26,549,105,275,153100,94,AD1096
1097,41,2202,422,1109,87500,403,AD1097
1098,21,3759,11,1705,158600,600,AD1098
1099,52,1535,279,726,95100,272,AD1099
1100,42,1465,278,745,93800,250,AD1100
1101,50,2867,559,1203,95300,449,AD1101
1102,40,3996,748,1786,141300,728,AD1102
1103,49,858,262,47,67500,27,AD1103
1104,48,1468,285,611,73000,235,AD1104
1105,51,1527,269,665,119600,261,AD1105
1106,43,4591,904,1904,93200,812,AD1106
1107,2,1742,307,721,117900,312,AD1107
1108,46,3835,727,1456,97200,658,AD1108
1109,26,1958,369,875,97600,354,AD1109
1110,20,3744,699,1532,95300,660,AD1110
1111,17,3974,727,1610,107700,634,AD1111
1112,36,2672,533,1151,102900,532,AD1112
1113,19,743,171,395,88300,168,AD1113
1114,23,2754,570,1063,86500,543,AD1114
1115,38,945,205,385,58000,207,AD1115
1116,35,1503,343,699,84000,296,AD1116
1117,10,1612,313,837,89500,303,AD1117
1118,16,1677,327,770,93400,309,AD1118
1119,27,790,137,365,115200,152,AD1119
1120,39,2221,459,952,105700,440,AD1120
1121,31,1535,276,664,97300,273,AD1121
1122,29,2636,523,1184,108600,465,AD1122
1123,22,1384,257,557,104900,232,AD1123
1124,37,2487,485,1110,110200,453,AD1124
1125,28,1676,332,733,103800,318,AD1125
1126,34,908,206,481,80800,211,AD1126
1127,32,2263,497,1138,87300,455,AD1127
1128,47,2447,556,1157,85500,556,AD1128
1129,44,2431,512,1026,85000,427,AD1129
1130,30,1759,366,788,93500,359,AD1130
1131,18,1599,318,794,96700,303,AD1131
1132,45,2598,482,1151,109700,490,AD1132
1133,33,2063,559,934,85800,529,AD1133
1134,24,1173,261,523,92800,258,AD1134
1135,15,1296,296,569,70500,257,AD1135
1136,14,1808,334,763,121800,335,AD1136
1137,13,2748,556,1174,102600,514,AD1137
1138,25,3502,655,1763,101200,613,AD1138
1139,5,2836,522,1163,168300,512,AD1139
1140,12,1619,292,705,126100,285,AD1140
1141,6,1646,330,750,83800,344,AD1141
1142,8,2888,591,984,92600,499,AD1142
1143,9,1677,345,844,111200,330,AD1143
1144,7,1896,408,893,87500,334,AD1144
1145,3,1583,331,730,87500,306,AD1145
1146,4,2828,610,986,94700,391,AD1146
1147,11,632,148,221,62500,102,AD1147
1148,1,1483,284,481,83300,211,AD1148
1149,41,2490,527,1229,85700,497,AD1149
1150,21,818,197,358,79500,197,AD1150
1151,52,1957,429,945,53600,397,AD1151
1152,42,1733,421,1861,65200,415,AD1152
1153,50,886,204,576,84100,205,AD1153
1154,40,5549,1000,1822,142300,919,AD1154
1155,49,848,153,436,93800,155,AD1155
1156,48,1652,325,790,90800,292,AD1156
1157,51,1554,242,553,91800,230,AD1157
1158,43,3720,636,1304,97500,607,AD1158
1159,2,1806,293,683,91200,295,AD1159
1160,46,1030,161,448,73800,159,AD1160
1161,26,1028,185,471,86400,186,AD1161
1162,20,3585,757,1887,62100,765,AD1162
1163,17,3085,610,1688,72200,575,AD1163
1164,36,1551,353,684,57600,310,AD1164
1165,19,827,198,396,58300,161,AD1165
1166,23,1050,288,485,51700,260,AD1166
1167,38,1064,245,603,57900,190,AD1167
1168,35,1885,385,871,53100,347,AD1168
1169,10,2023,469,1073,56100,436,AD1169
1170,16,2409,490,1384,58000,479,AD1170
1171,27,1865,372,1087,56700,385,AD1171
1172,39,1947,383,925,57600,337,AD1172
