sanction,owner_id,LoanId
Yes,FW1444,1544
Yes,FW1445,1545
No,FW1446,1546
No,FW1447,1547
Yes,FW1448,1548
No,FW1449,1549
Yes,FW1450,1550
No,FW1451,1551
No,FW1452,1552
No,FW1453,1553
Yes,FW1454,1554
Yes,FW1455,1555
No,FW1456,1556
No,FW1457,1557
Yes,FW1458,1558
No,FW1459,1559
Yes,FW1460,1560
No,FW1461,1561
Yes,FW1462,1562
Yes,FW1463,1563
No,FW1464,1564
No,FW1465,1565
No,FW1466,1566
No,FW1467,1567
Yes,FW1468,1568
Yes,FW1469,1569
No,FW1470,1570
Yes,FW1471,1571
Yes,FW1472,1572
Yes,FW1473,1573
Yes,FW1474,1574
No,FW1475,1575
No,FW1476,1576
No,FW1477,1577
Yes,FW1478,1578
No,FW1479,1579
No,FW1480,1580
Yes,FW1481,1581
No,FW1482,1582
Yes,FW1483,1583
No,FW1484,1584
No,FW1485,1585
No,FW1486,1586
No,FW1487,1587
Yes,FW1488,1588
Yes,FW1489,1589
No,FW1490,1590
Yes,FW1491,1591
Yes,FW1492,1592
No,FW1493,1593
Yes,FW1494,1594
Yes,FW1495,1595
No,FW1496,1596
No,FW1497,1597
Yes,FW1498,1598
No,FW1499,1599
No,FW1500,1600
No,FW1501,1601
Yes,FW1502,1602
Yes,FW1503,1603
No,FW1504,1604
Yes,FW1505,1605
No,FW1506,1606
Yes,FW1507,1607
Yes,FW1508,1608
Yes,FW1509,1609
No,FW1510,1610
Yes,FW1511,1611
No,FW1512,1612
No,FW1513,1613
Yes,FW1514,1614
Yes,FW1515,1615
No,FW1516,1616
Yes,FW1517,1617
Yes,FW1518,1618
Yes,FW1519,1619
Yes,FW1520,1620
No,FW1521,1621
No,FW1522,1622
Yes,FW1523,1623
No,FW1524,1624
No,FW1525,1625
No,FW1526,1626
Yes,FW1527,1627
No,FW1528,1628
No,FW1529,1629
Yes,FW1530,1630
Yes,FW1531,1631
Yes,FW1532,1632
No,FW1533,1633
Yes,FW1534,1634
No,FW1535,1635
Yes,FW1536,1636
Yes,FW1537,1637
Yes,FW1538,1638
No,FW1539,1639
No,FW1540,1640
No,FW1541,1641
No,FW1542,1642
No,FW1543,1643
No,FW1544,1644
No,FW1545,1645
No,FW1546,1646
Yes,FW1547,1647
Yes,FW1548,1648
No,FW1549,1649
Yes,FW1550,1650
Yes,FW1551,1651
No,FW1552,1652
No,FW1553,1653
No,FW1554,1654
Yes,FW1555,1655
Yes,FW1556,1656
No,FW1557,1657
Yes,FW1558,1658
No,FW1559,1659
Yes,FW1560,1660
No,FW1561,1661
No,FW1562,1662
Yes,FW1563,1663
No,FW1564,1664
Yes,FW1565,1665
Yes,FW1566,1666
Yes,FW1567,1667
Yes,FW1568,1668
Yes,FW1569,1669
Yes,FW1570,1670
Yes,FW1571,1671
No,FW1572,1672
No,FW1573,1673
No,FW1574,1674
No,FW1575,1675
No,FW1576,1676
Yes,FW1577,1677
Yes,FW1578,1678
Yes,FW1579,1679
Yes,FW1580,1680
Yes,FW1581,1681
Yes,FW1582,1682
Yes,FW1583,1683
No,FW1584,1684
Yes,FW1585,1685
Yes,FW1586,1686
Yes,FW1587,1687
Yes,FW1588,1688
Yes,FW1589,1689
No,FW1590,1690
No,FW1591,1691
No,FW1592,1692
Yes,FW1593,1693
No,FW1594,1694
Yes,FW1595,1695
No,FW1596,1696
Yes,FW1597,1697
Yes,FW1598,1698
No,FW1599,1699
No,FW1600,1700
No,FW1601,1701
No,FW1602,1702
Yes,FW1603,1703
No,FW1604,1704
Yes,FW1605,1705
Yes,FW1606,1706
No,FW1607,1707
Yes,FW1608,1708
No,FW1609,1709
Yes,FW1610,1710
No,FW1611,1711
Yes,FW1612,1712
Yes,FW1613,1713
Yes,FW1614,1714
No,FW1615,1715
Yes,FW1616,1716
No,FW1617,1717
Yes,FW1618,1718
No,FW1619,1719
No,FW1620,1720
Yes,FW1621,1721
No,FW1622,1722
Yes,FW1623,1723
Yes,FW1624,1724
No,FW1625,1725
No,FW1626,1726
No,FW1627,1727
No,FW1628,1728
Yes,FW1629,1729
Yes,FW1630,1730
Yes,FW1631,1731
No,FW1632,1732
Yes,FW1633,1733
No,FW1634,1734
Yes,FW1635,1735
No,FW1636,1736
No,FW1637,1737
No,FW1638,1738
No,FW1639,1739
Yes,FW1640,1740
No,FW1641,1741
No,FW1642,1742
No,FW1643,1743
Yes,FW1644,1744
Yes,FW1645,1745
Yes,FW1646,1746
Yes,FW1647,1747
No,FW1648,1748
No,FW1649,1749
No,FW1650,1750
Yes,FW1651,1751
No,FW1652,1752
Yes,FW1653,1753
Yes,FW1654,1754
Yes,FW1655,1755
Yes,FW1656,1756
Yes,FW1657,1757
No,FW1658,1758
No,FW1659,1759
Yes,FW1660,1760
No,FW1661,1761
No,FW1662,1762
No,FW1663,1763
No,FW1664,1764
No,FW1665,1765
Yes,FW1666,1766
Yes,FW1667,1767
No,FW1668,1768
Yes,FW1669,1769
Yes,FW1670,1770
No,FW1671,1771
No,FW1672,1772
No,FW1673,1773
Yes,FW1674,1774
No,FW1675,1775
No,FW1676,1776
Yes,FW1677,1777
No,FW1678,1778
Yes,FW1679,1779
Yes,FW1680,1780
No,FW1681,1781
Yes,FW1682,1782
Yes,FW1683,1783
Yes,FW1684,1784
No,FW1685,1785
Yes,FW1686,1786
Yes,FW1687,1787
Yes,FW1688,1788
Yes,FW1689,1789
Yes,FW1690,1790
Yes,FW1691,1791
Yes,FW1692,1792
Yes,FW1693,1793
Yes,FW1694,1794
Yes,FW1695,1795
Yes,FW1696,1796
No,FW1697,1797
Yes,FW1698,1798
No,FW1699,1799
Yes,FW1700,1800
Yes,FW1701,1801
No,FW1702,1802
Yes,FW1703,1803
No,FW1704,1804
Yes,FW1705,1805
Yes,FW1706,1806
No,FW1707,1807
No,FW1708,1808
No,FW1709,1809
No,FW1710,1810
Yes,FW1711,1811
Yes,FW1712,1812
No,FW1713,1813
No,FW1714,1814
No,FW1715,1815
No,FW1716,1816
No,FW1717,1817
No,FW1718,1818
No,FW1719,1819
Yes,FW1720,1820
No,FW1721,1821
No,FW1722,1822
Yes,FW1723,1823
No,FW1724,1824
No,FW1725,1825
No,FW1726,1826
No,FW1727,1827
Yes,FW1728,1828
Yes,FW1729,1829
Yes,FW1730,1830
No,FW1731,1831
No,FW1732,1832
Yes,FW1733,1833
Yes,FW1734,1834
No,FW1735,1835
Yes,FW1736,1836
No,FW1737,1837
No,FW1738,1838
No,FW1739,1839
Yes,FW1740,1840
Yes,FW1741,1841
Yes,FW1742,1842
Yes,FW1743,1843
Yes,FW1744,1844
No,FW1745,1845
Yes,FW1746,1846
Yes,FW1747,1847
No,FW1748,1848
No,FW1749,1849
Yes,FW1750,1850
No,FW1751,1851
Yes,FW1752,1852
Yes,FW1753,1853
Yes,FW1754,1854
Yes,FW1755,1855
No,FW1756,1856
No,FW1757,1857
Yes,FW1758,1858
Yes,FW1759,1859
No,FW1760,1860
Yes,FW1761,1861
Yes,FW1762,1862
Yes,FW1763,1863
No,FW1764,1864
No,FW1765,1865
Yes,FW1766,1866
No,FW1767,1867
No,FW1768,1868
No,FW1769,1869
No,FW1770,1870
Yes,FW1771,1871
Yes,FW1772,1872
No,FW1773,1873
No,FW1774,1874
Yes,FW1775,1875
Yes,FW1776,1876
No,FW1777,1877
No,FW1778,1878
No,FW1779,1879
No,FW1780,1880
No,FW1781,1881
Yes,FW1782,1882
No,FW1783,1883
Yes,FW1784,1884
Yes,FW1785,1885
No,FW1786,1886
No,FW1787,1887
Yes,FW1788,1888
No,FW1789,1889
Yes,FW1790,1890
No,FW1791,1891
Yes,FW1792,1892
No,FW1793,1893
No,FW1794,1894
Yes,FW1795,1895
Yes,FW1796,1896
Yes,FW1797,1897
Yes,FW1798,1898
No,FW1799,1899
No,FW1800,1900
Yes,FW1801,1901
No,FW1802,1902
No,FW1803,1903
No,FW1804,1904
Yes,FW1805,1905
Yes,FW1806,1906
No,FW1807,1907
Yes,FW1808,1908
Yes,FW1809,1909
Yes,FW1810,1910
Yes,FW1811,1911
No,FW1812,1912
No,FW1813,1913
No,FW1814,1914
No,FW1815,1915
No,FW1816,1916
No,FW1817,1917
No,FW1818,1918
Yes,FW1819,1919
No,FW1820,1920
No,FW1821,1921
No,FW1822,1922
Yes,FW1823,1923
Yes,FW1824,1924
No,FW1825,1925
Yes,FW1826,1926
No,FW1827,1927
No,FW1828,1928
Yes,FW1829,1929
Yes,FW1830,1930
No,FW1831,1931
Yes,FW1832,1932
No,FW1833,1933
Yes,FW1834,1934
No,FW1835,1935
Yes,FW1836,1936
No,FW1837,1937
No,FW1838,1938
Yes,FW1839,1939
Yes,FW1840,1940
No,FW1841,1941
Yes,FW1842,1942
Yes,FW1843,1943
Yes,FW1844,1944
No,FW1845,1945
No,FW1846,1946
No,FW1847,1947
No,FW1848,1948
Yes,FW1849,1949
No,FW1850,1950
Yes,FW1851,1951
No,FW1852,1952
No,FW1853,1953
No,FW1854,1954
Yes,FW1855,1955
Yes,FW1856,1956
No,FW1857,1957
No,FW1858,1958
Yes,FW1859,1959
Yes,FW1860,1960
No,FW1861,1961
No,FW1862,1962
No,FW1863,1963
Yes,FW1864,1964
Yes,FW1865,1965
No,FW1866,1966
Yes,FW1867,1967
No,FW1868,1968
No,FW1869,1969
No,FW1870,1970
Yes,FW1871,1971
Yes,FW1872,1972
Yes,FW1873,1973
Yes,FW1874,1974
Yes,FW1875,1975
Yes,FW1876,1976
Yes,FW1877,1977
Yes,FW1878,1978
Yes,FW1879,1979
Yes,FW1880,1980
No,FW1881,1981
No,FW1882,1982
No,FW1883,1983
No,FW1884,1984
Yes,FW1885,1985
No,FW1886,1986
No,FW1887,1987
No,FW1888,1988
Yes,FW1889,1989
Yes,FW1890,1990
Yes,FW1891,1991
No,FW1892,1992
No,FW1893,1993
Yes,FW1894,1994
Yes,FW1895,1995
No,FW1896,1996
Yes,FW1897,1997
Yes,FW1898,1998
Yes,FW1899,1999
No,FW1900,2000
Yes,FW1901,2001
No,FW1902,2002
No,FW1903,2003
No,FW1904,2004
Yes,FW1905,2005
Yes,FW1906,2006
Yes,FW1907,2007
Yes,FW1908,2008
No,FW1909,2009
Yes,FW1910,2010
No,FW1911,2011
No,FW1912,2012
No,FW1913,2013
Yes,FW1914,2014
Yes,FW1915,2015
No,FW1916,2016
No,FW1917,2017
No,FW1918,2018
No,FW1919,2019
No,FW1920,2020
No,FW1921,2021
Yes,FW1922,2022
Yes,FW1923,2023
No,FW1924,2024
No,FW1925,2025
No,FW1926,2026
Yes,FW1927,2027
No,FW1928,2028
Yes,FW1929,2029
Yes,FW1930,2030
Yes,FW1931,2031
No,FW1932,2032
No,FW1933,2033
Yes,FW1934,2034
No,FW1935,2035
No,FW1936,2036
Yes,FW1937,2037
No,FW1938,2038
Yes,FW1939,2039
Yes,FW1940,2040
Yes,FW1941,2041
No,FW1942,2042
No,FW1943,2043
No,FW1944,2044
Yes,FW1945,2045
No,FW1946,2046
Yes,FW1947,2047
Yes,FW1948,2048
No,FW1949,2049
Yes,FW1950,2050
No,FW1951,2051
No,FW1952,2052
Yes,FW1953,2053
No,FW1954,2054
Yes,FW1955,2055
Yes,FW1956,2056
Yes,FW1957,2057
Yes,FW1958,2058
Yes,FW1959,2059
Yes,FW1960,2060
Yes,FW1961,2061
Yes,FW1962,2062
No,FW1963,2063
No,FW1964,2064
Yes,FW1965,2065
No,FW1966,2066
Yes,FW1967,2067
No,FW1968,2068
No,FW1969,2069
No,FW1970,2070
Yes,FW1971,2071
Yes,FW1972,2072
No,FW1973,2073
No,FW1974,2074
No,FW1975,2075
No,FW1976,2076
Yes,FW1977,2077
No,FW1978,2078
No,FW1979,2079
No,FW1980,2080
No,FW1981,2081
No,FW1982,2082
No,FW1983,2083
No,FW1984,2084
No,FW1985,2085
Yes,FW1986,2086
Yes,FW1987,2087
No,FW1988,2088
Yes,FW1989,2089
Yes,FW1990,2090
No,FW1991,2091
Yes,FW1992,2092
Yes,FW1993,2093
No,FW1994,2094
Yes,FW1995,2095
No,FW1996,2096
Yes,FW1997,2097
Yes,FW1998,2098
Yes,FW1999,2099
No,FW2000,2100
No,FW2001,2101
Yes,FW2002,2102
No,FW2003,2103
No,FW2004,2104
Yes,FW2005,2105
No,FW2006,2106
Yes,FW2007,2107
Yes,FW2008,2108
Yes,FW2009,2109
No,FW2010,2110
Yes,FW2011,2111
No,FW2012,2112
No,FW2013,2113
Yes,FW2014,2114
No,FW2015,2115
No,FW2016,2116
No,FW2017,2117
No,FW2018,2118
No,FW2019,2119
Yes,FW2020,2120
No,FW2021,2121
No,FW2022,2122
No,FW2023,2123
Yes,FW2024,2124
Yes,FW2025,2125
No,FW2026,2126
Yes,FW2027,2127
No,FW2028,2128
No,FW2029,2129
No,FW2030,2130
No,FW2031,2131
No,FW2032,2132
No,FW2033,2133
No,FW2034,2134
No,FW2035,2135
No,FW2036,2136
No,FW2037,2137
No,FW2038,2138
Yes,FW2039,2139
No,FW2040,2140
No,FW2041,2141
No,FW2042,2142
Yes,FW2043,2143
No,FW2044,2144
No,FW2045,2145
Yes,FW2046,2146
Yes,FW2047,2147
No,FW2048,2148
No,FW2049,2149
Yes,FW2050,2150
No,FW2051,2151
Yes,FW2052,2152
No,FW2053,2153
Yes,FW2054,2154
Yes,FW2055,2155
No,FW2056,2156
Yes,FW2057,2157
No,FW2058,2158
Yes,FW2059,2159
No,FW2060,2160
No,FW2061,2161
No,FW2062,2162
Yes,FW2063,2163
No,FW2064,2164
Yes,FW2065,2165
Yes,FW2066,2166
No,FW2067,2167
No,FW2068,2168
No,FW2069,2169
No,FW2070,2170
Yes,FW2071,2171
Yes,FW2072,2172
Yes,FW2073,2173
No,FW2074,2174
No,FW2075,2175
Yes,FW2076,2176
No,FW2077,2177
Yes,FW2078,2178
No,FW2079,2179
Yes,FW2080,2180
Yes,FW2081,2181
No,FW2082,2182
Yes,FW2083,2183
No,FW2084,2184
No,FW2085,2185
No,FW2086,2186
No,FW2087,2187
No,FW2088,2188
Yes,FW2089,2189
Yes,FW2090,2190
No,FW2091,2191
Yes,FW2092,2192
No,FW2093,2193
No,FW2094,2194
No,FW2095,2195
Yes,FW2096,2196
No,FW2097,2197
No,FW2098,2198
Yes,FW2099,2199
Yes,FW2100,2200
No,FW2101,2201
Yes,FW2102,2202
Yes,FW2103,2203
No,FW2104,2204
No,FW2105,2205
Yes,FW2106,2206
Yes,FW2107,2207
Yes,FW2108,2208
Yes,FW2109,2209
Yes,FW2110,2210
Yes,FW2111,2211
No,FW2112,2212
No,FW2113,2213
Yes,FW2114,2214
No,FW2115,2215
Yes,FW2116,2216
Yes,FW2117,2217
Yes,FW2118,2218
Yes,FW2119,2219
No,FW2120,2220
Yes,FW2121,2221
Yes,FW2122,2222
Yes,FW2123,2223
No,FW2124,2224
No,FW2125,2225
Yes,FW2126,2226
Yes,FW2127,2227
Yes,FW2128,2228
Yes,FW2129,2229
Yes,FW2130,2230
Yes,FW2131,2231
No,FW2132,2232
Yes,FW2133,2233
No,FW2134,2234
No,FW2135,2235
No,FW2136,2236
Yes,FW2137,2237
Yes,FW2138,2238
Yes,FW2139,2239
No,FW2140,2240
No,FW2141,2241
Yes,FW2142,2242
No,FW2143,2243
No,FW2144,2244
Yes,FW2145,2245
Yes,FW2146,2246
No,FW2147,2247
No,FW2148,2248
No,FW2149,2249
No,FW2150,2250
No,FW2151,2251
No,FW2152,2252
Yes,FW2153,2253
No,FW2154,2254
No,FW2155,2255
Yes,FW2156,2256
Yes,FW2157,2257
Yes,FW2158,2258
Yes,FW2159,2259
No,FW2160,2260
Yes,FW2161,2261
No,FW2162,2262
Yes,FW2163,2263
Yes,FW2164,2264
Yes,FW2165,2265
Yes,FW2166,2266
Yes,FW2167,2267
No,FW2168,2268
No,FW2169,2269
Yes,FW2170,2270
No,FW2171,2271
Yes,FW2172,2272
Yes,FW2173,2273
No,FW2174,2274
Yes,FW2175,2275
Yes,FW2176,2276
No,FW2177,2277
No,FW2178,2278
Yes,FW2179,2279
No,FW2180,2280
No,FW2181,2281
No,FW2182,2282
Yes,FW2183,2283
Yes,FW2184,2284
No,FW2185,2285
No,FW2186,2286
Yes,FW2187,2287
No,FW2188,2288
Yes,FW2189,2289
Yes,FW2190,2290
Yes,FW2191,2291
Yes,FW2192,2292
Yes,FW2193,2293
Yes,FW2194,2294
Yes,FW2195,2295
No,FW2196,2296
No,FW2197,2297
No,FW2198,2298
Yes,FW2199,2299
No,FW2200,2300
Yes,FW2201,2301
No,FW2202,2302
Yes,FW2203,2303
No,FW2204,2304
No,FW2205,2305
No,FW2206,2306
No,FW2207,2307
Yes,FW2208,2308
No,FW2209,2309
No,FW2210,2310
No,FW2211,2311
Yes,FW2212,2312
Yes,FW2213,2313
Yes,FW2214,2314
No,FW2215,2315
No,FW2216,2316
Yes,FW2217,2317
Yes,FW2218,2318
Yes,FW2219,2319
Yes,FW2220,2320
No,FW2221,2321
No,FW2222,2322
Yes,FW2223,2323
Yes,FW2224,2324
No,FW2225,2325
Yes,FW2226,2326
No,FW2227,2327
Yes,FW2228,2328
No,FW2229,2329
No,FW2230,2330
Yes,FW2231,2331
Yes,FW2232,2332
Yes,FW2233,2333
No,FW2234,2334
No,FW2235,2335
Yes,FW2236,2336
No,FW2237,2337
No,FW2238,2338
Yes,FW2239,2339
Yes,FW2240,2340
No,FW2241,2341
No,FW2242,2342
Yes,FW2243,2343
No,FW2244,2344
No,FW2245,2345
Yes,FW2246,2346
No,FW2247,2347
No,FW2248,2348
Yes,FW2249,2349
No,FW2250,2350
Yes,FW2251,2351
No,FW2252,2352
No,FW2253,2353
Yes,FW2254,2354
Yes,FW2255,2355
Yes,FW2256,2356
Yes,FW2257,2357
No,FW2258,2358
Yes,FW2259,2359
No,FW2260,2360
No,FW2261,2361
No,FW2262,2362
No,FW2263,2363
Yes,FW2264,2364
No,FW2265,2365
No,FW2266,2366
Yes,FW2267,2367
No,FW2268,2368
No,FW2269,2369
Yes,FW2270,2370
No,FW2271,2371
Yes,FW2272,2372
Yes,FW2273,2373
No,FW2274,2374
No,FW2275,2375
No,FW2276,2376
No,FW2277,2377
Yes,FW2278,2378
No,FW2279,2379
Yes,FW2280,2380
No,FW2281,2381
No,FW2282,2382
No,FW2283,2383
No,FW2284,2384
Yes,FW2285,2385
Yes,FW2286,2386
Yes,FW2287,2387
Yes,FW2288,2388
No,FW2289,2389
No,FW2290,2390
Yes,FW2291,2391
Yes,FW2292,2392
Yes,FW2293,2393
No,FW2294,2394
No,FW2295,2395
Yes,FW2296,2396
Yes,FW2297,2397
No,FW2298,2398
Yes,FW2299,2399
No,FW2300,2400
No,FW2301,2401
Yes,FW2302,2402
Yes,FW2303,2403
No,FW2304,2404
Yes,FW2305,2405
No,FW2306,2406
No,FW2307,2407
No,FW2308,2408
No,FW2309,2409
Yes,FW2310,2410
Yes,FW2311,2411
No,FW2312,2412
Yes,FW2313,2413
Yes,FW2314,2414
Yes,FW2315,2415
No,FW2316,2416
Yes,FW2317,2417
No,FW2318,2418
Yes,FW2319,2419
No,FW2320,2420
No,FW2321,2421
No,FW2322,2422
Yes,FW2323,2423
No,FW2324,2424
Yes,FW2325,2425
Yes,FW2326,2426
Yes,FW2327,2427
No,FW2328,2428
Yes,FW2329,2429
No,FW2330,2430
No,FW2331,2431
Yes,FW2332,2432
Yes,FW2333,2433
No,FW2334,2434
No,FW2335,2435
No,FW2336,2436
No,FW2337,2437
No,FW2338,2438
No,FW2339,2439
Yes,FW2340,2440
Yes,FW2341,2441
No,FW2342,2442
Yes,FW2343,2443
Yes,FW2344,2444
Yes,FW2345,2445
No,FW2346,2446
No,FW2347,2447
Yes,FW2348,2448
No,FW2349,2449
Yes,FW2350,2450
Yes,FW2351,2451
Yes,FW2352,2452
Yes,FW2353,2453
No,FW2354,2454
Yes,FW2355,2455
Yes,FW2356,2456
No,FW2357,2457
Yes,FW2358,2458
Yes,FW2359,2459
Yes,FW2360,2460
Yes,FW2361,2461
No,FW2362,2462
No,FW2363,2463
No,FW2364,2464
No,FW2365,2465
Yes,FW2366,2466
No,FW2367,2467
Yes,FW2368,2468
Yes,FW2369,2469
No,FW2370,2470
Yes,FW2371,2471
Yes,FW2372,2472
Yes,FW2373,2473
Yes,FW2374,2474
Yes,FW2375,2475
Yes,FW2376,2476
Yes,FW2377,2477
No,FW2378,2478
Yes,FW2379,2479
Yes,FW2380,2480
No,FW2381,2481
No,FW2382,2482
Yes,FW2383,2483
Yes,FW2384,2484
No,FW2385,2485
No,FW2386,2486
Yes,FW2387,2487
No,FW2388,2488
Yes,FW2389,2489
No,FW2390,2490
Yes,FW2391,2491
Yes,FW2392,2492
Yes,FW2393,2493
No,FW2394,2494
Yes,FW2395,2495
Yes,FW2396,2496
Yes,FW2397,2497
No,FW2398,2498
Yes,FW2399,2499
No,FW2400,2500
Yes,FW2401,2501
Yes,FW2402,2502
No,FW2403,2503
No,FW2404,2504
No,FW2405,2505
Yes,FW2406,2506
Yes,FW2407,2507
Yes,FW2408,2508
Yes,FW2409,2509
Yes,FW2410,2510
No,FW2411,2511
No,FW2412,2512
Yes,FW2413,2513
Yes,FW2414,2514
Yes,FW2415,2515
Yes,FW2416,2516
No,FW2417,2517
Yes,FW2418,2518
Yes,FW2419,2519
Yes,FW2420,2520
No,FW2421,2521
No,FW2422,2522
No,FW2423,2523
Yes,FW2424,2524
Yes,FW2425,2525
Yes,FW2426,2526
Yes,FW2427,2527
No,FW2428,2528
No,FW2429,2529
Yes,FW2430,2530
No,FW2431,2531
No,FW2432,2532
Yes,FW2433,2533
No,FW2434,2534
No,FW2435,2535
Yes,FW2436,2536
No,FW2437,2537
Yes,FW2438,2538
No,FW2439,2539
Yes,FW2440,2540
Yes,FW2441,2541
No,FW2442,2542
Yes,FW2443,2543
Yes,FW2444,2544
Yes,FW2445,2545
Yes,FW2446,2546
Yes,FW2447,2547
No,FW2448,2548
Yes,FW2449,2549
Yes,FW2450,2550
Yes,FW2451,2551
No,FW2452,2552
No,FW2453,2553
No,FW2454,2554
Yes,FW2455,2555
Yes,FW2456,2556
No,FW2457,2557
Yes,FW2458,2558
No,FW2459,2559
Yes,FW2460,2560
No,FW2461,2561
No,FW2462,2562
Yes,FW2463,2563
Yes,FW2464,2564
Yes,FW2465,2565
No,FW2466,2566
No,FW2467,2567
No,FW2468,2568
Yes,FW2469,2569
No,FW2470,2570
Yes,FW2471,2571
Yes,FW2472,2572
Yes,FW2473,2573
Yes,FW2474,2574
No,FW2475,2575
No,FW2476,2576
Yes,FW2477,2577
No,FW2478,2578
No,FW2479,2579
No,FW2480,2580
Yes,FW2481,2581
Yes,FW2482,2582
No,FW2483,2583
Yes,FW2484,2584
Yes,FW2485,2585
Yes,FW2486,2586
No,FW2487,2587
Yes,FW2488,2588
Yes,FW2489,2589
Yes,FW2490,2590
No,FW2491,2591
No,FW2492,2592
No,FW2493,2593
Yes,FW2494,2594
No,FW2495,2595
No,FW2496,2596
No,FW2497,2597
No,FW2498,2598
Yes,FW2499,2599
Yes,FW2500,2600
No,FW2501,2601
Yes,FW2502,2602
No,FW2503,2603
Yes,FW2504,2604
Yes,FW2505,2605
Yes,FW2506,2606
No,FW2507,2607
Yes,FW2508,2608
No,FW2509,2609
Yes,FW2510,2610
Yes,FW2511,2611
Yes,FW2512,2612
No,FW2513,2613
No,FW2514,2614
Yes,FW2515,2615
Yes,FW2516,2616
Yes,FW2517,2617
No,FW2518,2618
No,FW2519,2619
No,FW2520,2620
No,FW2521,2621
No,FW2522,2622
Yes,FW2523,2623
Yes,FW2524,2624
No,FW2525,2625
No,FW2526,2626
No,FW2527,2627
Yes,FW2528,2628
No,FW2529,2629
No,FW2530,2630
No,FW2531,2631
Yes,FW2532,2632
No,FW2533,2633
Yes,FW2534,2634
Yes,FW2535,2635
No,FW2536,2636
No,FW2537,2637
No,FW2538,2638
Yes,FW2539,2639
Yes,FW2540,2640
Yes,FW2541,2641
No,FW2542,2642
No,FW2543,2643
No,FW2544,2644
No,FW2545,2645
Yes,FW2546,2646
No,FW2547,2647
Yes,FW2548,2648
Yes,FW2549,2649
Yes,FW2550,2650
No,FW2551,2651
No,FW2552,2652
Yes,FW2553,2653
No,FW2554,2654
No,FW2555,2655
Yes,FW2556,2656
Yes,FW2557,2657
No,FW2558,2658
Yes,FW2559,2659
Yes,FW2560,2660
No,FW2561,2661
Yes,FW2562,2662
No,FW2563,2663
Yes,FW2564,2664
No,FW2565,2665
No,FW2566,2666
Yes,FW2567,2667
No,FW2568,2668
No,FW2569,2669
Yes,FW2570,2670
No,FW2571,2671
No,FW2572,2672
No,FW2573,2673
No,FW2574,2674
No,FW2575,2675
Yes,FW2576,2676
Yes,FW2577,2677
Yes,FW2578,2678
Yes,FW2579,2679
No,FW2580,2680
Yes,FW2581,2681
Yes,FW2582,2682
Yes,FW2583,2683
Yes,FW2584,2684
Yes,FW2585,2685
Yes,FW2586,2686
Yes,FW2587,2687
No,FW2588,2688
No,FW2589,2689
Yes,FW2590,2690
No,FW2591,2691
No,FW2592,2692
Yes,FW2593,2693
Yes,FW2594,2694
No,FW2595,2695
No,FW2596,2696
No,FW2597,2697
No,FW2598,2698
No,FW2599,2699
No,FW2600,2700
No,FW2601,2701
Yes,FW2602,2702
No,FW2603,2703
No,FW2604,2704
Yes,FW2605,2705
No,FW2606,2706
Yes,FW2607,2707
No,FW2608,2708
Yes,FW2609,2709
No,FW2610,2710
No,FW2611,2711
No,FW2612,2712
Yes,FW2613,2713
No,FW2614,2714
No,FW2615,2715
No,FW2616,2716
Yes,FW2617,2717
Yes,FW2618,2718
Yes,FW2619,2719
Yes,FW2620,2720
Yes,FW2621,2721
Yes,FW2622,2722
Yes,FW2623,2723
Yes,FW2624,2724
Yes,FW2625,2725
No,FW2626,2726
Yes,FW2627,2727
Yes,FW2628,2728
No,FW2629,2729
Yes,FW2630,2730
Yes,FW2631,2731
Yes,FW2632,2732
Yes,FW2633,2733
Yes,FW2634,2734
Yes,FW2635,2735
Yes,FW2636,2736
Yes,FW2637,2737
No,FW2638,2738
Yes,FW2639,2739
No,FW2640,2740
Yes,FW2641,2741
Yes,FW2642,2742
No,FW2643,2743
Yes,FW2644,2744
Yes,FW2645,2745
Yes,FW2646,2746
Yes,FW2647,2747
No,FW2648,2748
No,FW2649,2749
No,FW2650,2750
Yes,FW2651,2751
Yes,FW2652,2752
Yes,FW2653,2753
No,FW2654,2754
No,FW2655,2755
Yes,FW2656,2756
Yes,FW2657,2757
No,FW2658,2758
No,FW2659,2759
Yes,FW2660,2760
Yes,FW2661,2761
No,FW2662,2762
Yes,FW2663,2763
Yes,FW2664,2764
Yes,FW2665,2765
Yes,FW2666,2766
Yes,FW2667,2767
No,FW2668,2768
Yes,FW2669,2769
Yes,FW2670,2770
No,FW2671,2771
No,FW2672,2772
Yes,FW2673,2773
No,FW2674,2774
No,FW2675,2775
Yes,FW2676,2776
Yes,FW2677,2777
Yes,FW2678,2778
No,FW2679,2779
Yes,FW2680,2780
Yes,FW2681,2781
Yes,FW2682,2782
No,FW2683,2783
Yes,FW2684,2784
No,FW2685,2785
No,FW2686,2786
Yes,FW2687,2787
No,FW2688,2788
Yes,FW2689,2789
No,FW2690,2790
Yes,FW2691,2791
No,FW2692,2792
Yes,FW2693,2793
Yes,FW2694,2794
No,FW2695,2795
No,FW2696,2796
Yes,FW2697,2797
No,FW2698,2798
Yes,FW2699,2799
No,FW2700,2800
No,FW2701,2801
Yes,FW2702,2802
Yes,FW2703,2803
No,FW2704,2804
Yes,FW2705,2805
Yes,FW2706,2806
Yes,FW2707,2807
Yes,FW2708,2808
No,FW2709,2809
No,FW2710,2810
Yes,FW2711,2811
No,FW2712,2812
