loan_id,loan_amount,month,year,day
1244,64359,August,2010,14
1245,88536,August,2009,14
1246,74615,August,2008,14
1247,85363,August,2007,14
1248,84709,August,2006,14
1249,81528,August,2005,14
1250,54942,August,2004,14
1251,59853,August,2003,14
1252,95415,August,2002,14
1253,68100,August,2001,14
1254,58951,August,2000,14
1255,73876,August,2015,14
1256,98421,August,2014,14
1257,53365,August,2013,14
1258,62483,August,2012,14
1259,89657,August,2011,14
1260,53980,August,2010,14
1261,70147,August,2009,14
1262,77401,August,2008,14
1263,57182,August,2007,14
1264,54201,August,2006,14
1265,56826,August,2005,14
1266,58622,August,2004,14
1267,92961,August,2003,15
1268,69791,August,2002,15
1269,99194,August,2001,15
1270,54984,August,2000,15
1271,67542,August,2015,15
1272,56487,August,2014,15
1273,95962,August,2013,15
1274,87769,August,2012,15
1275,59482,August,2011,15
1276,89545,August,2010,15
1277,86624,August,2009,15
1278,77466,August,2008,15
1279,85857,August,2007,15
1280,66939,August,2006,15
1281,95838,August,2005,15
1282,94413,August,2004,15
1283,80279,August,2003,15
1284,88459,August,2002,15
1285,50058,August,2001,15
1286,69966,August,2000,15
1287,65363,August,2015,15
1288,80019,August,2014,15
1289,71297,August,2013,16
1290,64435,August,2012,16
1291,66639,August,2011,16
1292,70278,August,2010,16
1293,62029,August,2009,16
1294,79987,August,2008,16
1295,76249,August,2007,16
1296,56602,August,2006,16
1297,71938,August,2005,16
1298,82598,August,2004,16
1299,66857,August,2003,16
1300,66244,August,2002,16
1301,97841,August,2001,16
1302,68373,August,2000,16
1303,50632,August,2015,16
1304,66677,August,2014,16
1305,79323,August,2013,16
1306,67874,August,2012,16
1307,90574,August,2011,16
1308,95613,August,2010,16
1309,75160,August,2009,16
1310,97504,August,2008,16
1311,76519,August,2007,16
1312,87742,August,2006,17
1313,55518,August,2005,17
1314,85120,August,2004,17
1315,67162,August,2003,17
1316,85291,August,2002,17
1317,85609,August,2001,17
1318,92266,August,2000,17
1319,67946,August,2015,17
1320,55118,August,2014,17
1321,60787,August,2013,17
1322,86005,August,2012,17
1323,53293,August,2011,17
1324,59832,August,2010,17
1325,97638,August,2009,17
1326,72455,August,2008,17
1327,71029,August,2007,17
1328,56427,August,2006,17
1329,73953,August,2005,17
1330,82351,August,2004,17
1331,67744,August,2003,18
1332,91003,August,2002,18
1333,67437,August,2001,18
1334,78466,August,2000,18
1335,62922,August,2015,18
1336,96264,August,2014,18
1337,64802,August,2013,18
1338,90715,August,2012,18
1339,57961,August,2011,18
1340,75523,August,2010,18
1341,52358,August,2009,18
1342,70168,August,2008,18
1343,51074,August,2007,18
1344,81086,August,2006,18
1345,90841,August,2005,18
1346,84829,August,2004,18
1347,87690,August,2003,18
1348,91751,August,2002,18
1349,65713,August,2001,18
1350,90013,August,2000,19
1351,61979,August,2015,19
1352,54272,August,2014,19
1353,81016,August,2013,19
1354,98447,August,2012,19
1355,92138,August,2011,19
1356,89739,August,2010,19
1357,82593,August,2009,19
1358,82854,August,2008,19
1359,74218,August,2007,19
1360,63845,August,2006,19
1361,78818,August,2005,19
1362,68168,August,2004,19
1363,80555,August,2003,19
1364,87323,August,2002,19
1365,67800,August,2001,20
1366,97244,August,2000,20
1367,53338,August,2015,20
1368,78157,August,2014,20
1369,80202,August,2013,20
1370,68987,August,2012,20
1371,83840,August,2011,20
1372,50270,August,2010,20
1373,50245,August,2009,20
1374,90486,August,2008,20
1375,67445,August,2007,20
1376,68350,August,2006,21
1377,64740,August,2005,21
1378,72830,August,2004,21
1379,86660,August,2003,21
1380,75669,August,2002,21
1381,86418,August,2001,21
1382,75956,August,2000,21
1383,76106,August,2015,21
1384,53022,August,2014,21
1385,65512,August,2013,21
1386,85036,August,2012,21
1387,83392,August,2011,21
1388,82704,August,2010,21
1389,94871,August,2009,21
1390,67612,August,2008,21
1391,79633,August,2007,21
1392,52609,August,2006,21
1393,53884,August,2005,21
1394,96620,August,2004,21
1395,91275,August,2003,21
1396,50223,August,2002,21
1397,95762,August,2001,21
1398,87581,August,2000,21
1399,80533,August,2015,21
1400,89018,August,2014,21
1401,87875,August,2013,22
1402,90289,August,2012,22
1403,83419,August,2011,22
1404,90294,August,2010,22
1405,97680,August,2009,22
1406,79898,August,2008,22
1407,60324,August,2007,22
1408,78770,August,2006,22
1409,97890,August,2005,22
1410,59270,August,2004,22
1411,77142,August,2003,22
1412,80261,August,2002,22
1413,64402,August,2001,22
1414,57762,August,2000,22
1415,99025,August,2015,22
1416,88781,August,2014,22
1417,75729,August,2013,22
1418,78227,August,2012,22
1419,86895,August,2011,22
1420,72901,August,2010,22
1421,87948,August,2009,22
1422,91510,August,2008,22
1423,68587,August,2007,22
1424,60058,August,2006,22
1425,61745,August,2005,22
1426,97528,August,2004,22
1427,66160,August,2003,22
1428,63292,August,2002,22
1429,98702,August,2001,22
1430,90258,August,2000,23
1431,62926,August,2015,23
1432,68583,August,2014,23
1433,73025,August,2013,23
1434,74132,August,2012,23
1435,84152,August,2011,23
1436,93068,August,2010,23
1437,76493,August,2009,23
1438,54095,August,2008,23
1439,51671,August,2007,23
1440,84692,August,2006,23
1441,62384,August,2005,23
1442,77298,August,2004,23
1443,64467,August,2003,23
1444,69015,August,2002,23
1445,75343,August,2001,23
1446,87353,August,2000,23
1447,67021,August,2015,23
1448,66093,August,2014,23
1449,68599,August,2013,23
1450,77103,August,2012,23
1451,79526,August,2011,23
1452,83401,August,2010,23
1453,67714,August,2009,24
1454,94361,August,2008,24
1455,88151,August,2007,24
1456,98717,August,2006,24
1457,88347,August,2005,24
1458,50899,August,2004,24
1459,75167,August,2003,24
1460,64291,August,2002,24
1461,71690,August,2001,24
1462,63133,August,2000,24
1463,51100,August,2015,24
1464,83752,August,2014,24
1465,75763,August,2013,24
1466,63529,August,2012,24
1467,74785,August,2011,24
1468,56863,August,2010,24
1469,76883,August,2009,24
1470,50560,August,2008,24
1471,70589,August,2007,24
1472,74215,August,2006,24
1473,82549,August,2005,24
1474,92427,August,2004,24
1475,89190,August,2003,24
1476,98311,August,2002,25
1477,56227,August,2001,25
1478,62791,August,2000,25
1479,85420,August,2015,25
1480,64037,August,2014,25
1481,84911,August,2013,25
1482,94175,August,2012,25
1483,85079,August,2011,25
1484,82191,August,2010,25
1485,99166,August,2009,25
1486,82215,August,2008,25
1487,50267,August,2007,25
1488,52988,August,2006,25
1489,83739,August,2005,26
1490,72010,August,2004,26
1491,97211,August,2003,26
1492,92676,August,2002,26
1493,85651,August,2001,26
1494,75875,August,2000,26
1495,98873,August,2015,26
1496,88911,August,2014,26
1497,97440,August,2013,26
1498,98900,August,2012,26
1499,71979,August,2011,26
1500,50372,August,2010,26
1501,55822,August,2009,27
1502,61532,August,2008,27
1503,91767,August,2007,27
1504,56417,August,2006,27
1505,74093,August,2005,27
1506,74109,August,2004,27
1507,63270,August,2003,27
1508,99875,August,2002,27
1509,76153,August,2001,27
1510,78048,August,2000,27
1511,98580,August,2015,27
1512,98364,August,2014,27
1513,58125,August,2013,27
1514,92750,August,2012,27
1515,83519,August,2011,27
1516,93986,August,2010,27
1517,50914,August,2009,27
1518,80360,August,2008,27
1519,71884,August,2007,27
1520,86120,August,2006,27
1521,65130,August,2005,27
1522,65487,August,2004,28
1523,78122,August,2003,28
1524,63326,November,2002,21
1525,67882,November,2001,21
1526,86107,November,2000,21
1527,92168,November,2015,21
1528,89990,November,2014,21
1529,98047,November,2013,21
1530,73056,November,2012,21
1531,89319,November,2011,21
1532,51504,November,2010,21
1533,94142,November,2009,21
1534,52773,November,2008,21
1535,91021,November,2007,21
1536,69286,November,2006,21
1537,57933,November,2005,21
1538,53916,November,2004,21
1539,84702,November,2003,21
1540,69536,November,2002,21
1541,77134,November,2001,21
1542,56099,November,2000,21
1543,95635,November,2015,21
1544,93065,November,2014,21
1545,94323,November,2013,21
1546,73453,November,2012,21
1547,64725,November,2011,21
1548,78923,November,2010,21
1549,68924,November,2009,21
1550,88776,November,2008,21
1551,63295,November,2007,21
1552,52428,November,2006,21
1553,52307,November,2005,21
1554,79584,November,2004,21
1555,64838,November,2003,21
1556,99696,November,2002,23
1557,59277,November,2001,23
1558,60399,November,2000,23
1559,96771,November,2015,23
1560,56717,November,2014,23
1561,77150,November,2013,23
1562,63108,November,2012,23
1563,98379,November,2011,24
1564,88751,November,2010,24
1565,66519,November,2009,24
1566,80339,November,2008,25
1567,61728,November,2007,26
1568,68372,November,2006,26
1569,82998,November,2005,26
1570,93034,November,2004,26
1571,91182,November,2003,26
1572,61224,November,2002,26
1573,68520,November,2001,26
1574,63636,November,2000,26
1575,59167,November,2015,26
1576,69096,November,2014,26
1577,93614,November,2013,26
1578,66221,November,2012,27
1579,96259,November,2011,27
1580,53572,November,2010,27
1581,71482,November,2009,27
1582,89990,November,2008,28
1583,51556,November,2007,28
1584,93804,November,2006,28
1585,59001,November,2005,28
1586,52869,November,2004,28
1587,67319,November,2003,28
1588,85876,November,2002,28
1589,95879,November,2001,29
1590,74548,November,2000,30
1591,57849,November,2015,30
1592,54382,November,2014,30
1593,89170,November,2013,30
1594,92202,December,2012,1
1595,73758,December,2011,1
1596,81603,December,2010,1
1597,95097,December,2009,1
1598,72545,December,2008,2
1599,69635,December,2007,2
1600,68264,December,2006,2
1601,82128,December,2005,2
1602,84041,December,2004,2
1603,78533,December,2003,2
1604,53742,December,2002,3
1605,71631,December,2001,3
1606,67680,December,2000,3
1607,74866,December,2015,3
1608,93353,December,2014,3
1609,99195,December,2013,3
1610,76221,December,2012,3
1611,90106,December,2011,3
1612,89236,December,2010,4
1613,96268,December,2009,4
1614,53785,December,2008,4
1615,98278,December,2007,4
1616,82170,December,2006,4
1617,57534,December,2005,4
1618,53097,December,2004,4
1619,86942,December,2003,4
1620,74937,December,2002,4
1621,95549,December,2001,4
1622,67021,December,2000,4
1623,88351,December,2015,4
1624,92651,December,2014,4
1625,61025,December,2013,4
1626,53486,December,2012,5
1627,54941,December,2011,5
1628,93049,December,2010,5
1629,93983,December,2009,5
1630,71997,December,2008,5
1631,78530,December,2007,5
1632,74134,December,2006,5
1633,71996,December,2005,5
1634,96613,December,2004,5
1635,67482,December,2003,5
1636,59489,December,2002,5
1637,63925,December,2001,5
1638,91714,December,2000,5
1639,55734,December,2015,5
1640,65721,December,2014,5
1641,92207,December,2013,5
1642,86393,December,2012,5
1643,91264,December,2011,5
1644,59082,December,2010,5
1645,81114,December,2009,5
1646,67483,December,2008,5
1647,66727,December,2007,5
1648,60652,December,2006,5
1649,91458,December,2005,5
1650,54776,December,2004,5
1651,62554,December,2003,5
1652,50870,December,2002,5
1653,52286,December,2001,5
1654,67574,December,2000,5
1655,64515,December,2015,5
1656,77335,December,2014,5
1657,92481,December,2013,5
1658,73059,December,2012,5
1659,72236,December,2011,5
1660,98621,December,2010,5
1661,85842,December,2009,5
1662,84924,December,2008,5
1663,60699,December,2007,5
1664,98776,December,2006,5
1665,51680,December,2005,5
1666,60691,December,2004,5
1667,99423,December,2003,5
1668,89836,December,2002,5
1669,96788,December,2001,5
1670,70675,December,2000,5
1671,77168,December,2015,5
1672,66926,December,2014,5
1673,76429,December,2013,5
1674,61774,December,2012,5
1675,90333,December,2011,5
1676,97701,December,2010,5
1677,65503,December,2009,5
1678,89457,December,2008,5
1679,60403,December,2007,5
1680,68039,December,2006,5
1681,94721,December,2005,5
1682,79890,December,2004,5
1683,66059,December,2003,5
1684,87664,December,2002,5
1685,92392,December,2001,5
1686,82005,December,2000,5
1687,62635,December,2015,5
1688,65957,December,2014,5
1689,80397,December,2013,5
1690,58098,December,2012,5
1691,86372,December,2011,5
1692,83746,December,2010,5
1693,83727,December,2009,5
1694,76717,December,2008,5
1695,58973,December,2007,5
1696,78585,December,2006,5
1697,71954,December,2005,5
1698,96483,December,2004,5
1699,66041,December,2003,5
1700,90531,December,2002,5
1701,73248,December,2001,5
1702,99727,December,2000,5
1703,68303,December,2015,5
1704,80811,December,2014,5
1705,74848,December,2013,5
1706,72117,December,2012,5
1707,98220,December,2011,5
1708,99256,December,2010,5
1709,99988,December,2009,5
1710,57586,December,2008,5
1711,87644,December,2007,5
1712,63057,December,2006,5
1713,84852,December,2005,5
1714,59168,December,2004,5
1715,60639,December,2003,5
1716,78300,December,2002,5
1717,73083,December,2001,5
1718,98393,December,2000,5
1719,99661,December,2015,5
1720,96588,December,2014,5
1721,64574,December,2013,5
1722,52671,December,2012,5
1723,59970,December,2011,5
1724,77477,December,2010,5
1725,92688,December,2009,5
1726,81506,December,2008,5
1727,86627,December,2007,5
1728,52652,December,2006,5
1729,97088,December,2005,5
1730,51476,December,2004,5
1731,57327,December,2003,5
1732,54781,December,2002,5
1733,96929,December,2001,5
1734,95949,December,2000,5
1735,84734,December,2015,5
1736,71121,December,2014,5
1737,78771,December,2013,5
1738,61424,December,2012,5
1739,78669,December,2011,5
1740,85500,December,2010,5
1741,96378,December,2009,5
1742,76736,December,2008,5
1743,66109,December,2007,5
1744,89053,December,2006,5
1745,65046,December,2005,5
1746,66921,December,2004,5
1747,95775,December,2003,5
1748,74840,December,2002,5
1749,85484,December,2001,5
1750,95098,December,2000,6
1751,92738,December,2013,6
1752,61493,December,2015,6
1753,97726,December,2014,6
1754,82903,December,2013,6
1755,72440,December,2012,6
1756,55006,December,2011,6
1757,86081,December,2010,6
1758,64077,December,2009,6
1759,57207,December,2008,6
1760,69109,December,2007,6
1761,60739,December,2006,6
1762,70394,December,2005,6
1763,72814,December,2004,6
1764,51104,December,2003,6
1765,85762,December,2002,7
1766,80421,December,2001,7
1767,65308,December,2000,7
1768,51060,December,2015,7
1769,57623,December,2014,8
1770,86639,December,2013,10
1771,95982,December,2012,10
1772,52095,December,2011,10
1773,62363,December,2010,10
1774,62490,December,2009,10
1775,73858,December,2008,10
1776,92267,December,2007,10
1777,92714,December,2006,10
1778,99635,December,2005,11
1779,54573,December,2004,11
1780,78297,December,2003,12
1781,58521,December,2002,12
1782,72158,December,2001,13
1783,53953,December,2000,14
1784,71735,December,2015,14
1785,55029,December,2014,14
1786,90566,December,2013,15
1787,91525,December,2012,17
1788,93846,December,2011,17
1789,90029,December,2010,17
1790,71434,December,2009,17
1791,97089,December,2008,17
1792,67307,December,2007,17
1793,75752,December,2006,17
1794,85283,December,2005,18
1795,52832,December,2004,18
1796,75582,December,2003,18
1797,78373,December,2002,18
1798,91991,December,2001,19
1799,57361,December,2000,19
1800,62988,December,2015,19
1801,86104,December,2014,19
1802,78511,December,2013,19
1803,88387,December,2012,19
1804,55269,December,2011,19
1805,50477,December,2010,19
1806,78482,December,2009,19
1807,73606,December,2008,19
1808,50488,December,2007,19
1809,80938,December,2006,19
1810,85882,December,2005,19
1811,78608,December,2004,19
1812,63280,December,2003,19
1813,68071,December,2002,19
1814,51461,December,2001,19
1815,66937,December,2000,19
1816,57326,December,2013,19
1817,67649,December,2015,19
1818,87264,December,2014,19
1819,51235,December,2013,19
1820,95636,December,2012,19
1821,76298,December,2011,19
1822,91775,December,2010,19
1823,60203,December,2009,19
1824,67498,December,2008,19
1825,58194,December,2007,19
1826,89535,December,2006,20
1827,57491,December,2005,20
1828,53729,December,2004,20
1829,63461,December,2003,20
1830,92912,December,2002,20
1831,52177,December,2001,20
1832,86560,December,2000,20
1833,56854,December,2015,20
1834,89564,December,2014,20
1835,81836,December,2013,20
1836,53253,December,2012,21
1837,67960,December,2011,21
1838,69646,December,2010,21
1839,53174,December,2009,21
1840,98408,December,2008,21
1841,91492,December,2007,21
1842,59968,December,2006,21
1843,98030,December,2005,21
1844,50104,December,2004,21
1845,52995,December,2003,21
1846,63414,December,2002,21
1847,80477,December,2001,21
1848,69319,December,2000,22
1849,79026,December,2015,22
1850,76612,December,2014,22
1851,54383,December,2013,22
1852,68499,December,2012,22
1853,75230,December,2011,22
1854,89183,December,2010,22
1855,76047,December,2009,22
1856,67064,December,2008,22
1857,82791,December,2007,22
1858,79810,December,2006,22
1859,94216,December,2005,22
1860,98637,December,2004,22
1861,81048,December,2003,22
1862,93742,December,2002,22
1863,50268,December,2001,22
1864,71807,December,2000,22
1865,97904,December,2015,22
1866,74892,December,2014,22
1867,68509,December,2013,22
1868,89432,December,2012,22
1869,58272,December,2011,22
1870,98943,December,2010,22
1871,94604,December,2009,22
